"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134714763|LOC134714763" 18.1389877968383 0.0842075484199093 0.139549234919257 0.308856145333418 0.675419280284172
"gene-LOC134683207|LOC134683207" 26.7181979737845 0.030269017542491 0.12259878880389 0.700394563336811 0.906969111755746
"gene-LOC134721843|LOC134721843" 11.1768408830263 0.00657763077964479 0.143832750065755 0.91060000132642 0.975194310955547
"gene-LOC134687363|LOC134687363" 8.04080571754037 -0.0107572524560223 0.155923909482085 0.613324866019911 NA
"gene-LOC134691074|LOC134691074" 30.8386348239163 0.0241335249619997 0.115621513527067 0.759057527958885 0.931392108998635
"gene-LOC134725448|LOC134725448" 30.6506963685581 0.0980545618087246 0.127854239156991 0.253541130990475 0.628699552456056
"gene-LOC134725095|LOC134725095" 943.559034635965 -0.0854945911060208 0.106662158625687 0.286170172074293 0.656545284161597
"gene-LOC134697389|LOC134697389" 9.22236600881306 -0.0808705674583824 0.177787795123951 0.114071417214265 0.434737448185198
"gene-LOC134724950|LOC134724950" 50.0359235023335 -0.0668541260942498 0.141593430856061 0.387754738547 0.732296867263977
"gene-LOC134700210|LOC134700210" 84.2844422658765 -0.082231369563239 0.160736147250102 0.251400417823823 0.627140325434941
"gene-LOC134715300|LOC134715300" 51.7377151046725 -0.0612727760385005 0.116305980282841 0.450620043064403 0.781034572384733
"gene-LOC134721619|LOC134721619" 34.4866450348023 -1.38759247922755 0.562316963077676 0.000423765451835356 0.0109587225325004
"gene-LOC134680880|LOC134680880" 66.2852592221603 -0.111881970134927 0.139825860785999 0.201755816352215 0.570782472462738
"gene-LOC134721896|LOC134721896" 31.8190926352039 0.0546034359890275 0.137075693877487 0.473944562093582 0.794584107660068
"gene-LOC134682079|LOC134682079" 149.19060568363 -0.109276481565679 0.140602758152295 0.209480430518335 0.579437733922415
"gene-LOC134690923|LOC134690923" 148.350387932618 0.0300907596809491 0.0918347061719112 0.686873233851111 0.90214631650899
"gene-LOC134707468|LOC134707468" 21.9629786143484 0.1166828969326 0.231930797647583 1.69816269832366e-05 0.000967579515473428
"gene-LOC134727934|LOC134727934" 48.6353926745748 0.107670303884842 0.126520478580411 0.214297495465363 0.585094227617867
"gene-LOC134712069|LOC134712069" 72.9064881429912 -0.0136817297895319 0.147508303290575 0.789723285247071 0.937804848195904
"gene-LOC134694794|LOC134694794" 23.3118739820425 0.0246979159322059 0.155494601357926 0.483356558284538 0.800482165211851
"gene-LOC134715471|LOC134715471" 28.0807662453014 0.0884264719030156 0.131953197310346 0.29548168885694 0.662517862366803
"gene-LOC134725168|LOC134725168" 48.2182246778604 0.0222342962290529 0.129071433722416 0.767962949596849 0.933622913948072
"gene-LOC134715042|LOC134715042" 43.3826115552145 -0.191818278442695 0.155961994589097 0.0563625543368851 0.294315851934996
"gene-LOC134703116|LOC134703116" 101.694669727921 0.505412335174047 0.107630152259037 2.4076605601616e-07 7.08522558390265e-05
"gene-LOC134711670|LOC134711670" 52.5749276572004 -0.0209364127035977 0.138964694472508 0.750239661161814 0.929094387843589
"gene-LOC134706624|LOC134706624" 25.0300585795463 -0.039677337128097 0.11518143004001 0.621844019947871 0.87124960646581
"gene-LOC134724850|LOC134724850" 8.78776964869808 0.0218504946990816 0.158203783046799 0.211383358526076 0.58113611556612
"gene-LOC134711335|LOC134711335" 41.0429515899115 0.0317451131708916 0.132994653632648 0.666902661179322 0.892589132218581
"gene-LOC134701871|LOC134701871" 8.5099493914735 0.0867682406399032 0.17965872987028 0.121879090745489 0.45187206686833
"gene-LOC134717773|LOC134717773" 143.278235507064 -0.0264981778432331 0.101653960386528 0.731400747108222 0.920687757648976
"gene-LOC134711399|LOC134711399" 150.269873438977 -0.00580148515571664 0.120256149542803 0.943720930816655 0.98559995123419
"gene-LOC134688399|LOC134688399" 17.9005617184656 -0.0683429738302614 0.155121427353246 0.320067904874281 0.684351375988926
"gene-LOC134690738|LOC134690738" 14.3859866539023 -0.00480738740500289 0.133895684645797 0.943649725059695 0.98559995123419
"gene-LOC134715034|LOC134715034" 14.6233581416267 0.0182572359565742 0.153133004254887 0.645075896218905 0.881424197281421
"gene-LOC134716175|LOC134716175" 14.4275679172686 -0.028003316227711 0.155530231128094 0.458078641108825 0.785268111828066
"gene-LOC134681724|LOC134681724" 136.398529722325 0.0748183286634619 0.10477731448792 0.34979261629877 0.704202956905114
"gene-LOC134718434|LOC134718434" 40.7949083902324 -0.0559177466153383 0.130350283177208 0.479950171352573 0.798249122201472
"gene-LOC134687107|LOC134687107" 20.6511386043922 -0.0194221000460546 0.147589131272782 0.710954319810711 0.910984344054995
"gene-LOC134716152|LOC134716152" 69.3297441610819 -0.0121174495025272 0.134663043701605 0.860118647706073 0.9633254537976
"gene-LOC134712313|LOC134712313" 19.8152673870271 -0.055999638116282 0.137018740373448 0.464248720880245 0.788318198056024
"gene-LOC134706781|LOC134706781" 55.0578014855378 0.0385676026210226 0.108115917987024 0.627972399693769 0.872755044748516
"gene-LOC134725923|LOC134725923" 15.3430401920028 0.0461188687879498 0.158618130501191 0.325037631751073 0.688243840639893
"gene-LOC134699945|LOC134699945" 14.0311992075082 -0.0840476157648441 0.171963518773964 0.181833864077736 0.545664808635574
"gene-LOC134685123|LOC134685123" 111.842150525891 -0.111821112619123 0.167718683144116 0.178179130756251 0.539794795776313
"gene-LOC134707414|LOC134707414" 81.2809198369634 -0.057862378537935 0.105855484307088 0.463242374678072 0.787899528524127
"gene-LOC134720742|LOC134720742" 22.5300237699239 -0.0166983942881701 0.137685540857692 0.800993501652194 0.941864453127708
"gene-LOC134721906|LOC134721906" 40.1188982100424 0.0835543551013141 0.148560683540842 0.295100306111721 0.66235575834489
"gene-LOC134706886|LOC134706886" 81.9965985094008 -0.0381829297627891 0.112771950865996 0.631834458272472 0.874742318389561
"gene-LOC134697235|LOC134697235" 43.8397175266125 -0.130013856568136 0.180729330179508 0.131115879083044 0.465481570041481
"gene-LOC134696088|LOC134696088" 31.1064325153389 -0.0278674195451294 0.148630433980734 0.609496268927833 0.864730705849231
"gene-LOC134719021|LOC134719021" 11.113222719126 -0.0712508400703914 0.157672096758629 0.295614333315923 0.662671992322983
"gene-LOC134696282|LOC134696282" 9.54130397615015 0.0659320491110358 0.159543414017208 0.292042609374667 0.660375459924835
"gene-LOC134718494|LOC134718494" 7.50499286226814 0.00333906571532606 0.154995977289755 0.89217763935859 NA
"gene-LOC134694694|LOC134694694" 12.3078647500602 0.0544546576008553 0.157768709952115 0.33082651296994 0.689624678052884
"gene-LOC134702776|LOC134702776" 218.277147663185 -0.0172549648229729 0.0998655199382464 0.823633594179347 0.951370536825298
"gene-LOC134718603|LOC134718603" 24.4184606501458 -0.00834954404354663 0.146332598361131 0.875154774879355 0.967728195297388
"gene-LOC134696514|LOC134696514" 6.39956382563798 -0.00179124278152538 0.15523794313119 0.932156001095334 NA
"gene-LOC134683568|LOC134683568" 189.601931947621 0.114673229433196 0.0806861499778076 0.0982443666184283 0.402976193376285
"gene-LOC134680973|LOC134680973" 126.378300088246 -0.140233164317124 0.238934857171773 0.0341578117000709 0.217577707204997
"gene-LOC134724878|LOC134724878" 13.2257135714171 0.0551516930399857 0.155547793118828 0.359571670279622 0.710663423941611
"gene-LOC134711659|LOC134711659" 10.221276704512 0.0127151210527765 0.152654259548567 0.750295912777443 0.929094387843589
"gene-LOC134705893|LOC134705893" 9.8312341643618 -0.00856861995341905 0.155264819414038 0.721586097720214 0.915382635029378
"gene-LOC134696539|LOC134696539" 131.580969425768 -0.0504726904444305 0.124933611350435 0.524963266186176 0.825849645253525
"gene-LOC134693343|LOC134693343" 93.9412776242321 -0.0763857707114856 0.148450200499514 0.319273315214929 0.683630495534284
"gene-LOC134687903|LOC134687903" 96.9499240051639 0.00596119947084428 0.136639256653757 0.931110431970543 0.98073882948998
"gene-LOC134712513|LOC134712513" 31.648690618094 -0.113612209538181 0.183417491559283 0.137344977050244 0.476770082394149
"gene-LOC134721348|LOC134721348" 59.0239524711964 0.339517388629086 0.118300480266364 0.000585453880466155 0.0139566821619173
"gene-LOC134687455|LOC134687455" 372.62948357343 0.272195870832102 0.122079033901481 0.00500242156624292 0.0659988697734594
