"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134702776|LOC134702776" 322.558071562878 -0.391146336156159 0.133788966996303 0.000341086769531927 0.0197373513690751
"gene-LOC134683075|LOC134683075" 12.4701351271789 0.967864720745674 0.291438649112794 4.18225290974978e-05 0.0063035304902531
"gene-LOC134714863|LOC134714863" 22.6664221241657 1.00724515494737 0.29415678346281 2.95082658486326e-05 0.0048665458675671
"gene-LOC134710193|LOC134710193" 13.6624902970705 2.14295572258231 1.04941635930899 0.000932619349602911 0.0337670726523825
"gene-LOC134687200|LOC134687200" 89.2698716854901 0.364563411916839 0.10373984357816 5.76749492858251e-05 0.00737003481525643
"gene-LOC134685124|LOC134685124" 232.805817149056 0.295324586491008 0.0885980547913101 0.000160887265041448 0.0124132186277813
"gene-LOC134697434|LOC134697434" 50.1864950515226 0.368094526849702 0.142027401748646 0.00110987559384849 0.0365817799704505
"gene-LOC134704418|LOC134704418" 327.115367522107 -0.371945382476356 0.132103145530733 0.000547461209270411 0.0241367081447723
"gene-LOC134721294|LOC134721294" 104.133385627339 1.14378253664927 0.258843676169415 4.82374190252188e-07 0.000347363014113825
"gene-LOC134686847|LOC134686847" 113.481613565271 -0.549327392023148 0.1475209649005 1.45214044625592e-05 0.00285191582793473
"gene-LOC134703027|LOC134703027" 318.548930272063 -0.382103049598006 0.127233257230998 0.000299263686798355 0.0177938344416526
"gene-LOC134728292|LOC134728292" 183.784498670358 0.878316303817585 0.256652594281392 3.00357714400068e-05 0.0048665458675671
"gene-LOC134687129|LOC134687129" 13.2516298238457 -0.631241088102131 0.250007774239401 0.00060677866462849 0.025404361268262
"gene-LOC134685237|LOC134685237" 39.8780564518432 0.854099381142376 0.385406900458242 0.000969551671555816 0.0347163778085815
"gene-LOC134721575|LOC134721575" 15.9307572892664 0.952644861422849 0.338206463353621 0.000210913295180096 0.0151832608081928
"gene-LOC134712135|LOC134712135" 24.0581737356301 -0.609151609020239 0.167026145139021 1.86106020097623e-05 0.00325987328716945
"gene-LOC134681328|LOC134681328" 35.7242382986197 -0.821380400550123 0.380421680407442 0.00112783699396511 0.0365817799704505
"gene-LOC134703514|LOC134703514" 291.349502566569 -0.357548240221571 0.128191243170373 0.000641960437890176 0.0261669534463285
"gene-LOC134712501|LOC134712501" 17.889293745441 0.739365837775527 0.262297575164195 0.000246692093365591 0.015988114571024
"gene-LOC134725611|LOC134725611" 44.5590303255436 1.46600661917912 0.408128937884083 1.33477916339486e-05 0.00279054959934262
"gene-LOC134703519|LOC134703519" 320.353867734067 -0.374196837896762 0.132102004341786 0.00051107144473845 0.0237129444429059
"gene-LOC134688350|LOC134688350" 780.339492075405 0.698435138433465 0.102619810490191 7.16431186869701e-13 4.64319052210253e-09
"gene-LOC134725982|LOC134725982" 53.747037906331 0.644629740402096 0.186998925239966 3.45061174829427e-05 0.00532462255730838
"gene-LOC134718867|LOC134718867" 131.152349112391 0.296106871036579 0.107977892167406 0.00106563551529322 0.0363493882874494
"gene-LOC134695637|LOC134695637" 31.1339578410662 -0.770150644404672 0.194710887857938 4.21820827041612e-06 0.00124264580911667
"gene-LOC134709977|LOC134709977" 3967.30450854559 0.376592234324021 0.113240585347267 0.000103560694184759 0.0091942035481017
"gene-LOC134714372|LOC134714372" 55.8613469193798 0.633644254484509 0.182674180758361 3.250805983634e-05 0.00513865209266634
"gene-LOC134720801|LOC134720801" 132.729343094199 0.492857254236438 0.150214624274094 8.24364735909119e-05 0.00834798102097969
"gene-LOC134693121|LOC134693121" 144.965933698387 1.04334832108499 0.37386374216788 0.000207685272336121 0.015123688202364
"gene-LOC134703154|LOC134703154" 317.980204685886 -0.374148035541471 0.128322936921105 0.000406778842068837 0.0210483593444923
"gene-LOC134725059|LOC134725059" 17.0247626859736 1.07996374936604 0.405423550562026 0.000287351468323098 0.0172437487611296
"gene-LOC134719254|LOC134719254" 552.600862348968 0.403217652606878 0.105695090197208 1.57446594262757e-05 0.0030012099335792
"gene-LOC134697043|LOC134697043" 45.4460124328103 0.526420780076864 0.201714055184072 0.000615694275819967 0.025578939753777
"gene-LOC134724504|LOC134724504" 17.4935586329867 1.13495967371879 0.518718288810395 0.000888834979806788 0.0325454209272757
"gene-LOC134684272|LOC134684272" 33.7542482798692 0.569384401693279 0.199096431401667 0.000268479447056224 0.0167309163112633
"gene-LOC134714979|LOC134714979" 50.6529760492102 0.531702697211598 0.239290956956299 0.00153019436351234 0.0453342798606561
"gene-LOC134697055|LOC134697055" 149.294080277711 0.311554265426625 0.117577350839555 0.0012334822407005 0.0386737129617142
"gene-LOC134680849|LOC134680849" 79.4044143552017 0.846745652170645 0.23985679299323 2.16386106680281e-05 0.00369052199314447
"gene-LOC134695726|LOC134695726" 22.6809723410263 0.532034600851489 0.211622114502925 0.000774828213543405 0.0291957072789233
"gene-LOC134703738|LOC134703738" 318.594028233654 -0.382238376573513 0.131506778446382 0.000399421632253086 0.0210483593444923
"gene-LOC134687258|LOC134687258" 274.616473453462 0.7592062862435 0.233250878835649 5.79959536457457e-05 0.00737003481525643
"gene-LOC134720609|LOC134720609" 23.9516354635581 -1.4004658435768 0.532833215637687 0.000280026340358647 0.0170154117767977
"gene-LOC134707176|LOC134707176" 416.724203225935 0.350873579168811 0.132126750972956 0.000992339964778288 0.0350650054344763
