"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134714763|LOC134714763" 12.6422299885278 -0.0139281325558575 0.152320038923183 0.836289528655027 NA
"gene-LOC134683207|LOC134683207" 17.1096021924261 0.0976875702550161 0.157899056498569 0.273872842595758 0.581410459769447
"gene-LOC134691074|LOC134691074" 43.0832749280266 0.306023016829096 0.17721571998253 0.0128333908819857 0.130062326552785
"gene-LOC134725448|LOC134725448" 13.5150653862364 0.0228572708990097 0.145728194464854 0.765508021823915 NA
"gene-LOC134725095|LOC134725095" 590.346193532984 0.00105107867903581 0.131879594822611 0.994590894327347 0.996890656403434
"gene-LOC134724950|LOC134724950" 11.6299354689097 -0.113939951256271 0.193746926361484 0.151524675220558 NA
"gene-LOC134715300|LOC134715300" 21.3537358695528 -0.0190589418244529 0.164136521592634 0.673096444105516 0.858368164692662
"gene-LOC134680880|LOC134680880" 22.5706201283171 -0.456345100717436 0.399841771532456 0.0108661160723861 0.121589944001849
"gene-LOC134682079|LOC134682079" 51.4801829807972 -0.629639867960063 0.304542758811827 0.00184352627615573 0.048500691060104
"gene-LOC134690923|LOC134690923" 99.1954885100181 0.098858444421702 0.118895545529438 0.265830062719339 0.572827203041453
"gene-LOC134707468|LOC134707468" 12.5127699569296 1.24657929035905 0.593496230827218 0.00119932759924675 NA
"gene-LOC134727934|LOC134727934" 29.5067273128052 -0.587243553543616 0.259529779477992 0.0013650541197218 0.0421873567947706
"gene-LOC134712069|LOC134712069" 36.6177318291109 -0.0539033757668973 0.172642566518495 0.295097635245643 0.601462448511772
"gene-LOC134715471|LOC134715471" 22.8421651869373 -0.0147713903246898 0.135136195783487 0.856578778968646 0.942361430039241
"gene-LOC134725168|LOC134725168" 29.5328485849004 0.0134657198666284 0.14730792741253 0.854129233409983 0.941644749259268
"gene-LOC134715042|LOC134715042" 16.3458045059589 -0.0366952942399943 0.168093172388141 0.42459242076456 0.714291053901495
"gene-LOC134703116|LOC134703116" 88.0332074414582 -0.159878715012428 0.126053253814956 0.0890712706991868 0.316739966763743
"gene-LOC134711670|LOC134711670" 12.0286078288664 -0.067909089635867 0.173957453604167 0.276230339736404 NA
"gene-LOC134706624|LOC134706624" 13.879902626793 -0.0615863989423616 0.151803079290073 0.447583352254927 0.730261029297286
"gene-LOC134711335|LOC134711335" 32.6946317201491 0.0672933244551667 0.14804009148165 0.426504534747328 0.715870570848676
"gene-LOC134717773|LOC134717773" 191.741664538731 -0.0170506819360535 0.0892748077719686 0.832655750985152 0.932904897879186
"gene-LOC134711399|LOC134711399" 62.4461205814062 -0.232722047773564 0.345757692458033 0.0309298251100749 0.204626960448489
"gene-LOC134690738|LOC134690738" 36.1853078337576 0.193813292025505 0.187351019632344 0.0756470844582841 0.289758434402508
"gene-LOC134681724|LOC134681724" 95.4120848833219 0.0766063910038893 0.0899073635824274 0.316171081932442 0.624472449750184
"gene-LOC134718434|LOC134718434" 41.7947674063836 0.17503903579201 0.212928509183367 0.0920274600729858 0.322654258851176
"gene-LOC134716152|LOC134716152" 24.7744253208935 -0.0724998044564273 0.177172873692106 0.241204706839397 0.546011580015782
"gene-LOC134682152|LOC134682152" 1466.44850508486 0.216813369696712 0.341105253812929 0.0305248278199485 0.204369268888257
"gene-LOC134712313|LOC134712313" 8.69774642151937 -0.278434615801195 0.47052538807249 0.0210623127660072 NA
"gene-LOC134706781|LOC134706781" 33.9728272918838 0.140407901391769 0.135727506475205 0.139829790902405 0.406676836146074
"gene-LOC134685123|LOC134685123" 101.882680214245 0.0944508653925624 0.162068572059903 0.280446025825542 0.587296385038368
"gene-LOC134707414|LOC134707414" 30.6363746783328 0.0471742259194935 0.1513929958525 0.540380130207102 0.783677975938776
"gene-LOC134720742|LOC134720742" 9.19339982755915 -0.061380026884082 0.158804825141523 0.418634694105677 NA
"gene-LOC134721906|LOC134721906" 24.3772675493974 0.0540161227550521 0.148082795443673 0.505685806508224 0.764911657860971
"gene-LOC134706886|LOC134706886" 36.2764851601918 0.0830089040359325 0.155724045635585 0.333817529843985 0.64286628525496
"gene-LOC134696282|LOC134696282" 8.28845358398641 -0.0692262601966142 0.173505530290858 0.281965162333527 NA
"gene-LOC134702776|LOC134702776" 322.558071562878 -0.197339030527915 0.129557877234772 0.0427554929314721 0.232128692800936
"gene-LOC134718603|LOC134718603" 7.97320669242361 -0.0653313955216615 0.182853589906605 0.109771222527639 NA
"gene-LOC134683568|LOC134683568" 114.492733370868 0.0621980506942418 0.124803639132004 0.477469881651477 0.750455873944721
"gene-LOC134680973|LOC134680973" 93.8886994590859 -0.0165051542166468 0.159338605729095 0.767251973813774 0.904437448358268
"gene-LOC134696539|LOC134696539" 63.7972096772512 0.0386689458513586 0.136504341153968 0.647857190938283 0.847642028785561
"gene-LOC134693343|LOC134693343" 44.9705643232484 -0.0100857590741163 0.151945989894315 0.879233002216243 0.950977378709483
"gene-LOC134687903|LOC134687903" 59.6882326465821 -0.0333664281744129 0.153354556922472 0.635843060264829 0.840538147202853
"gene-LOC134712513|LOC134712513" 19.5063345331502 -0.0467756269014034 0.163754576957305 0.455213224479925 0.739013562108409
"gene-LOC134721348|LOC134721348" 43.2787561289162 0.134461513213204 0.114636490853579 0.128611627600985 0.386966361273216
"gene-LOC134687455|LOC134687455" 258.051787398648 0.104972403661613 0.111181273287342 0.227360729367882 0.530788002562063
"gene-LOC134696665|LOC134696665" 75.6478485689403 0.0469525019831029 0.109272368119565 0.577283529629877 0.805035459837755
"gene-LOC134715138|LOC134715138" 136.553477197184 0.798009356742681 0.213890298450267 1.14355200932847e-05 0.00216610883831509
"gene-LOC134725867|LOC134725867" 83.4904139209544 0.201206614527222 0.170683906297515 0.0639807240009215 0.267037048569803
"gene-LOC134722913|LOC134722913" 11.5235123620786 0.0872098120228134 0.195074672092848 0.0801056420779349 NA
"gene-LOC134705761|LOC134705761" 17.7595808679303 -0.0289804825237373 0.150306924054504 0.690109712188413 0.866157610598682
"gene-LOC134725267|LOC134725267" 25.7646492312595 -0.016808939272193 0.136526786976166 0.835275297966725 0.933932451380203
"gene-LOC134683075|LOC134683075" 12.4701351271789 0.140021360674773 0.202496304614446 0.123908876833982 NA
"gene-LOC134708220|LOC134708220" 73.5876941758318 0.0301597143692484 0.123945355637007 0.722885965950106 0.881575574674771
"gene-LOC134701246|LOC134701246" 136.947272130333 0.303812322725502 0.209673599983368 0.0194543219036898 0.163427436650167
"gene-LOC134722146|LOC134722146" 139.864134772842 -0.489818549155539 0.282329071567933 0.0046606528743953 0.081450457376337
