"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134707468|LOC134707468" 21.9629786143484 0.0382395881105999 0.116174832678558 0.000893549855725611 0.0410215306314817
"gene-LOC134711670|LOC134711670" 52.5749276572004 0.716937537288909 0.332703826272259 0.000987916712273262 0.0423310342936097
"gene-LOC134696665|LOC134696665" 121.996735613081 0.30106006350904 0.121445180476705 0.00109532166174512 0.0442157434028603
"gene-LOC134685599|LOC134685599" 92.3449492588651 1.17916602572242 0.584096932923708 0.00109289403124681 0.0442157434028603
"gene-LOC134712475|LOC134712475" 95.2670767377879 -1.02145632944966 0.490738073294143 0.00098836697382574 0.0423310342936097
"gene-LOC134691072|LOC134691072" 21.3329772087549 -0.424237661142397 0.175229135813767 0.000828877204212189 0.0392385915317505
"gene-LOC134690676|LOC134690676" 18.8874434190578 -0.947941300352583 0.326533880819062 0.000142054152614576 0.0136683338077368
"gene-LOC134725389|LOC134725389" 96.2373812450045 0.374344245499359 0.1226531749654 0.000158895072789116 0.0145893929714989
"gene-LOC134711966|LOC134711966" 36.7506940268016 -0.851077177734122 0.179369188537509 1.03190507581661e-07 4.26358897207992e-05
"gene-LOC134715973|LOC134715973" 25.1223051869756 2.14349921793021 0.588458184514037 9.67730190685348e-06 0.00185475047043763
"gene-LOC134725101|LOC134725101" 170.519665752933 -0.505981711554888 0.13918646878105 1.55864621350343e-05 0.00261442031769304
"gene-LOC134693464|LOC134693464" 20.2606347726959 -0.774264110999256 0.381681202211608 0.00125305760028717 0.0478341118718318
"gene-LOC134693881|LOC134693881" 44.8842948678016 -0.684108663198171 0.294285602383348 0.000691707525791258 0.0344578273840978
"gene-LOC134684350|LOC134684350" 48.7888481204489 -0.518464662213308 0.170566607690896 0.000120585642916189 0.0122752689252654
"gene-LOC134686866|LOC134686866" 136.661202591104 -0.433505902391264 0.195554048648289 0.00124891554279108 0.0478341118718318
"gene-LOC134714744|LOC134714744" 163.478705559941 -0.324401705371865 0.0874435966052555 2.00398026813159e-05 0.00312799053407917
"gene-LOC134712135|LOC134712135" 23.218568373401 -0.416518460414637 0.17680941468955 0.000982780462153383 0.0423310342936097
"gene-LOC134719099|LOC134719099" 55.7941841820165 0.489263143272398 0.217166779518708 0.00103560999814407 0.0435576324967899
"gene-LOC134708460|LOC134708460" 22.4665290938829 -0.484526567715864 0.188925857913145 0.000512147401076607 0.0289050012694828
"gene-LOC134711384|LOC134711384" 25.5720890593468 1.00573814596141 0.454388343126191 0.000772382491686855 0.0373572233185193
"gene-LOC134688350|LOC134688350" 1250.33083949663 0.332730086019222 0.103132119873922 0.000103616477167804 0.0111342399153672
"gene-LOC134725797|LOC134725797" 92.4337742382461 0.661671527513638 0.173125321505848 6.46818790478986e-06 0.00133625152480129
"gene-LOC134714558|LOC134714558" 71.9106248685655 -0.862739618075972 0.341686978686588 0.000385959586995012 0.0242051798129729
"gene-LOC134691023|LOC134691023" 104.695946974753 -0.429390216203462 0.192292553715198 0.00124212874169055 0.0478341118718318
"gene-LOC134694047|LOC134694047" 157.328069206282 1.28777154276904 0.557793856446272 0.000584394302224196 0.0310720752600204
"gene-LOC134687656|LOC134687656" 39.5797756993093 -0.0617591537346204 0.133944039053592 0.000699744185450566 0.0346126983000336
"gene-LOC134685076|LOC134685076" 82.0590077128496 -1.04694879259659 0.188750832852082 1.3280508060827e-09 1.37183659337303e-06
"gene-LOC134709977|LOC134709977" 5428.20212705158 0.490231172894205 0.0887963676359568 2.24614397634058e-09 1.97211441122703e-06
"gene-LOC134714372|LOC134714372" 41.427760880144 0.430210539957901 0.166097534148589 0.000514397089790056 0.0289050012694828
"gene-LOC134695717|LOC134695717" 67.3954106161427 0.391189989310631 0.143681178691536 0.000369425412682758 0.0240263342470712
"gene-LOC134722020|LOC134722020" 230.38446852237 0.348865291091479 0.101646177368022 4.82751888323259e-05 0.00627935048811587
"gene-LOC134720801|LOC134720801" 222.837206891763 0.426304280156871 0.109172798744349 6.35923768808811e-06 0.00133625152480129
"gene-LOC134721635|LOC134721635" 159.431900040238 -0.25406990989013 0.0870220340237301 0.000420752267891466 0.0250910111107702
"gene-LOC134706793|LOC134706793" 32.5274625708627 -0.592920945859777 0.213016796504143 0.000231517567639905 0.0180742931935501
"gene-LOC134680615|LOC134680615" 256.173654666963 -0.326892864683607 0.102484758562345 0.000116260653637121 0.0121882810618976
"gene-LOC134697055|LOC134697055" 243.828535744917 0.283938312766475 0.109855372004425 0.000908315670931973 0.0412488273677512
"gene-LOC134695169|LOC134695169" 30.4599552107357 0.668578396724757 0.137234591871899 6.18029210549831e-08 3.11019795449652e-05
"gene-LOC134711700|LOC134711700" 314.703797992412 -0.538156069895001 0.106147013790722 2.4377523024346e-08 1.42689768102505e-05
"gene-LOC134725671|LOC134725671" 438.89671941788 -0.42053294933328 0.0935008098975582 4.89425073259611e-07 0.000168096877109231
"gene-LOC134685540|LOC134685540" 53.8720220009211 0.877243447707336 0.239502724126088 1.06251414474945e-05 0.00191361521864618
"gene-LOC134707319|LOC134707319" 71.6934636134791 0.43794444114246 0.18185161480282 0.000810202038769544 0.0387133273490971
"gene-LOC134720609|LOC134720609" 32.8359422247388 -0.127114592461095 0.290966910659279 0.000206783344870579 0.0172910263615589
"gene-LOC134701218|LOC134701218" 164.923927631398 -0.0186399729828184 0.108401126727493 0.00126586370439698 0.0480617657280239
"gene-LOC134708353|LOC134708353" 1306.74682101099 0.610602002726184 0.148379570888095 1.98403588601339e-06 0.000557434722534323
"gene-LOC134724947|LOC134724947" 37.8907337757902 0.704400168173467 0.26620461526568 0.00030756046552886 0.0216343351391364
"gene-LOC134721824|LOC134721824" 59.7295242783763 0.396099333644279 0.132296100112573 0.000174702594855118 0.0153388878282794
"gene-LOC134707895|LOC134707895" 41.1662482073059 0.489056793128092 0.213393124629702 0.000983862159440827 0.0423310342936097
"gene-LOC134713904|LOC134713904" 65.4831913678228 -0.886531099550679 0.345637225668753 0.0003420990561515 0.0228847978134108
"STRG.337|LOC134684371" 138.75209966499 0.74882242212522 0.315940361915927 0.000603794688147536 0.031415213996654
"gene-LOC134685282|LOC134685282" 50.7958995119007 -0.391418445602243 0.164944339441107 0.00100107140971554 0.0426153065566178
"gene-LOC134685661|LOC134685661" 80.3983110508906 -0.345092709434801 0.143561552450908 0.00108053467810151 0.0442157434028603
"gene-LOC134707413|LOC134707413" 26.4145622197642 1.34037051635526 0.314808233664136 8.58632529521529e-07 0.000262218908146053
"gene-LOC134707011|LOC134707011" 156.851322851773 0.346139951728417 0.0827120891722856 2.33367977439973e-06 0.000607102471680878
"gene-LOC134721144|LOC134721144" 38.7045209608581 1.19029362786374 0.46928229593376 0.000338610740663677 0.0228692484848237
"gene-LOC134710514|LOC134710514" 69.7591917729441 -0.562612934954577 0.229737812963873 0.000588352222321001 0.0310720752600204
"gene-LOC134685251|LOC134685251" 168.974066811258 -0.420307777501181 0.177301359497304 0.000912247874768668 0.0412488273677512
"gene-LOC134691227|LOC134691227" 222.636870256456 0.670683311592299 0.328320253028184 0.00131787052799219 0.0495011903134605
"gene-LOC134714888|LOC134714888" 81.4279823065053 -0.604167574054555 0.159093669079985 7.50278495700863e-06 0.00150570175822939
"gene-LOC134699412|LOC134699412" 1426.81273430886 0.391187006021631 0.112978977489694 3.77931055260593e-05 0.00541752598398042
"STRG.6456|LOC134722182" 60.635639362276 -0.736262764321551 0.234652798897933 7.20320530794965e-05 0.00843255234717306
"gene-LOC134696347|LOC134696347" 1204.76122077383 -1.06907808771223 0.113159688840684 1.82521456053885e-22 1.28203070732249e-18
"gene-LOC134695777|LOC134695777" 771.024826961397 2.02475485691208 0.423522882835547 7.08473338154105e-08 3.11019795449652e-05
"gene-LOC134683522|LOC134683522" 25.748838400448 -0.0394664817691953 0.116924130058695 0.000652381645712272 0.0336935932314926
"gene-LOC134718888|LOC134718888" 118.22660287971 0.373679465048343 0.127762799510923 0.00023694275834035 0.0180900645063328
"gene-LOC134683123|LOC134683123" 19.030765394084 2.80169421933068 0.738910528288771 4.98208288960666e-06 0.00109356719426866
"gene-LOC134724542|LOC134724542" 55.2204029550744 0.648859504159573 0.176638526829985 1.16549520715738e-05 0.00204660958376836
"gene-LOC134712099|LOC134712099" 68.5155937221668 -0.703768910289996 0.279962375110077 0.000436942338273591 0.0257207809666039
"gene-LOC134725623|LOC134725623" 164.767007094225 -0.389462890798745 0.113199528678998 3.96917245449978e-05 0.00542263538377073
"gene-LOC134728156|LOC134728156" 47.8358783243296 0.554139227319383 0.184028011799219 0.000127071556622662 0.0127507230531082
"gene-LOC134715644|LOC134715644" 225.972487021495 0.453661505478796 0.133406861963454 4.01447949823573e-05 0.00542263538377073
"gene-LOC134726622|LOC134726622" 1198.49317622097 -0.316186944041864 0.108763146614387 0.000314166028501126 0.0216343351391364
"STRG.6066|LOC134721468" 102.218630521959 0.65454949728956 0.213258349000486 9.27594920116047e-05 0.0103419471728494
"gene-LOC134695948|LOC134695948" 191.51540851652 -1.18159920330065 0.17407235253303 5.36614059860669e-13 9.42294289115335e-10
"gene-LOC134688126|LOC134688126" 395.135701818243 0.201436926996134 0.069878986546511 0.000728581839308578 0.0357871247503738
"gene-LOC134718037|LOC134718037" 40.0215809816289 -0.300832434906281 0.120948310262114 0.00107980171505226 0.0442157434028603
"gene-LOC134715632|LOC134715632" 47.3219213177075 -0.777461691438669 0.343883467651987 0.000763482737384681 0.0372409913013194
"gene-LOC134725089|LOC134725089" 561.975826288127 -0.644229709770247 0.248528270487103 0.0003677534515129 0.0240263342470712
"gene-LOC134708467|LOC134708467" 326.459365292008 0.490705895122717 0.205118468390322 0.000776502648704985 0.0373572233185193
"gene-LOC134721396|LOC134721396" 789.846645944289 -0.284825074910394 0.0995374903748581 0.000439421087128769 0.0257207809666039
"gene-LOC134682920|LOC134682920" 75.5073372263371 0.946802523135596 0.377750235022551 0.000395737118290662 0.0243829606918738
"gene-LOC134728171|LOC134728171" 94.045574898101 -0.77808990282175 0.375383468346667 0.00112494858475552 0.0444584467647997
"gene-LOC134681291|LOC134681291" 159.332342817872 0.282152703696441 0.0816690216905805 5.9963209232706e-05 0.0073891505552724
"gene-LOC134707368|LOC134707368" 48.7389824474885 -0.785895713955936 0.195155697023115 2.67914835114739e-06 0.000648908207533079
"gene-LOC134728134|LOC134728134" 174.7321133955 0.755935844694008 0.170110999990988 3.92209254035203e-07 0.000144993568439119
"gene-LOC134717060|LOC134717060" 232.145181414308 0.50504478296732 0.154137111838066 5.62038360349655e-05 0.00704956686267139
"gene-LOC134719085|LOC134719085" 246.81610178397 -0.233607587902671 0.0762747050013648 0.000308734488155776 0.0216343351391364
"gene-LOC134722086|LOC134722086" 43.9950821082658 0.708591477684405 0.210054396093718 3.27544672086894e-05 0.00489505058880499
