"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134721619|LOC134721619" 34.4866450348023 -0.0826559752645845 0.159353371296575 0.00134967851009321 0.0450648386993266
"gene-LOC134707468|LOC134707468" 21.9629786143484 5.04558761980872 0.906235745020337 1.01168416767778e-09 1.72365690068102e-06
"gene-LOC134721348|LOC134721348" 59.0239524711964 0.451165347995829 0.122053118282867 1.39120757142383e-05 0.0022049022323845
"gene-LOC134685599|LOC134685599" 92.3449492588651 1.2380989090032 0.585730785934345 0.000936857187830331 0.0352854089608102
"gene-LOC134714175|LOC134714175" 120.374576784159 -1.67004197343908 0.32734963392007 1.2972006558126e-08 8.22878222916714e-06
"gene-LOC134712475|LOC134712475" 95.2670767377879 -1.26862257262063 0.473503374948442 0.000217064072612917 0.0133269518455588
"gene-LOC134725578|LOC134725578" 704.707970266885 -1.13799248448212 0.332269223901601 2.1590769444119e-05 0.00294282187523341
"gene-LOC134687106|LOC134687106" 38.3552908758764 -0.405710945542535 0.148895715563207 0.000391929150489039 0.0200797046689311
"gene-LOC134728254|LOC134728254" 29.6313548887574 0.539931769065679 0.214232383753703 0.000521947890981022 0.0243635265550388
"gene-LOC134695436|LOC134695436" 150.250914230555 -0.337419849847418 0.128201051420061 0.000619111932292693 0.0275767831279392
"gene-LOC134687586|LOC134687586" 116.851592279653 0.915152033307336 0.260205755121534 1.88106422665596e-05 0.00278683754449138
"gene-LOC134715973|LOC134715973" 25.1223051869756 1.83887728565797 0.618128529408474 0.00010047494672513 0.00866755394850328
"gene-LOC134697084|LOC134697084" 232.782181593832 0.477638153604688 0.129329031296684 1.35596057579436e-05 0.0022049022323845
"gene-LOC134685400|LOC134685400" 89.3115847151588 0.354003325381299 0.150268569016958 0.00122259866118743 0.0425102544693487
"gene-LOC134693881|LOC134693881" 44.8842948678016 -0.788783598403711 0.292772453758926 0.000255648871465396 0.014891000504587
"gene-LOC134692127|LOC134692127" 476.615529221741 -0.389476937158774 0.164244609431993 0.000986034444808449 0.0363233769803761
"gene-LOC134710228|LOC134710228" 69.2636874822553 -0.399195946491357 0.171836329417089 0.00107725845164188 0.0382370643121845
"gene-LOC134716384|LOC134716384" 50.9563212769882 -0.0997401609442017 0.195378097436899 5.4581413526572e-05 0.00590432274894584
"gene-LOC134690918|LOC134690918" 107.430196914144 4.33016481406655 1.04617707722182 1.2431164064988e-06 0.000338873532411572
"gene-LOC134691273|LOC134691273" 190.96897811026 0.590029108232043 0.166083676489825 1.97137945844937e-05 0.00279187125259319
"gene-LOC134701490|LOC134701490" 32.2474015358832 0.689483173242842 0.250060935227617 0.000242422513313664 0.0143461406115887
"gene-LOC134692814|LOC134692814" 509.716963473079 -0.152509237833715 0.465312152553175 0.000941879159253917 0.0352854089608102
"gene-LOC134725552|LOC134725552" 1292.88820269487 -0.293165802943198 0.0863184826437533 6.72103257542787e-05 0.00673585838257955
"gene-LOC134707080|LOC134707080" 833.599234260923 0.383896503976424 0.130949741104433 0.000227301874913666 0.0138309131922914
"gene-LOC134696006|LOC134696006" 93.2159581210172 0.470235554666025 0.192701104474203 0.000706039199813827 0.0294035632415676
"gene-LOC134719439|LOC134719439" 158.480801056245 0.916046564320662 0.179815505323188 1.73128009404307e-08 9.07590295454116e-06
"gene-LOC134685076|LOC134685076" 82.0590077128496 -0.993244153007633 0.193255373660474 1.25550366262504e-08 8.22878222916714e-06
"gene-LOC134687173|LOC134687173" 572.035403065425 0.581172036534665 0.105882991896554 2.5389285810338e-09 2.8837997132909e-06
"gene-LOC134682905|LOC134682905" 851.1845798814 -0.267048897902202 0.107600746208902 0.00132368314157364 0.0448997558939248
"gene-LOC134706837|LOC134706837" 288.665275237323 0.312425816909793 0.0645317412885503 1.36136855024121e-07 5.79857916868365e-05
"gene-LOC134683588|LOC134683588" 23.9266334599479 -0.0559434477067014 0.13031931357751 2.82543642347081e-05 0.00348096230068992
"gene-LOC134695169|LOC134695169" 30.4599552107357 0.366877066356143 0.150521677137207 0.000942324934830147 0.0352854089608102
"gene-LOC134727011|LOC134727011" 947.998172704077 -1.45431698080398 0.486377558441706 8.58160797043445e-05 0.00769521819980405
"gene-LOC134691600|LOC134691600" 55.8700959455703 -0.0916828888298829 0.179389294358818 8.77160401608428e-06 0.00173632907996099
"gene-LOC134683182|LOC134683182" 101.559485014651 0.884831234486027 0.414148913349577 0.000984528339837157 0.0363233769803761
"gene-LOC134706572|LOC134706572" 1174.45192132116 0.248253366593065 0.0893758418782072 0.00070758391366355 0.0294035632415676
"gene-LOC134723868|LOC134723868" 530.677877750847 0.3567919592499 0.116341172333564 0.000165646158228946 0.0113444460712218
"gene-LOC134685540|LOC134685540" 53.8720220009211 0.776500650471162 0.249065270085746 7.69863592138581e-05 0.00728697275058948
"gene-LOC134725842|LOC134725842" 354.193867711506 -0.879131671300863 0.228760700828623 5.1970920956819e-06 0.00122131664248525
"gene-LOC134718822|LOC134718822" 145.014148101454 -0.471647687848363 0.167263203808474 0.000244189627431297 0.0143461406115887
"gene-LOC134684257|LOC134684257" 158.530846292428 -0.429171034635104 0.156901733592675 0.00034399884004906 0.0183152507416746
"gene-LOC134690824|LOC134690824" 506.491577835373 -1.27054125394855 0.42073414011831 8.18311260237347e-05 0.00744938540147057
"gene-LOC134691069|LOC134691069" 47.7499082735926 -0.8769876720334 0.31099501777722 0.000171067682208245 0.0113444460712218
"gene-LOC134695183|LOC134695183" 227.771257613612 -0.232967182046245 0.0833203496886195 0.000728011830725399 0.0298879555806843
"gene-LOC134725802|LOC134725802" 58.8272254183604 -0.4172610002589 0.167633435256164 0.000701649399480467 0.0294035632415676
"STRG.337|LOC134684371" 138.75209966499 0.870102931705094 0.311587766315613 0.000196257336035797 0.01238420134337
"gene-LOC134721691|LOC134721691" 49.5476950294514 2.4315976745308 1.01789531587938 0.000433941817465868 0.0216674483144667
"gene-LOC134710174|LOC134710174" 32.7755688023932 -0.861965455270235 0.254504209404457 2.86036520672979e-05 0.00348096230068992
"gene-LOC134696622|LOC134696622" 291.972288000451 0.507029959039992 0.144735130330226 2.5877935648756e-05 0.00332751191408061
"gene-LOC134696458|LOC134696458" 44.6486204123339 -1.11802708853707 0.523983986588196 0.000841336502167346 0.0328539384688688
"gene-LOC134706394|LOC134706394" 38.0615159422735 0.559990819110673 0.246122893630941 0.000920213296174575 0.0352317618732007
"gene-LOC134687117|LOC134687117" 94.5814228110669 -0.954409007490258 0.490343463521408 0.00127329953015841 0.0438259408991391
"gene-LOC134685661|LOC134685661" 80.3983110508906 -0.429711070501935 0.144063225320842 0.000170480989965312 0.0113444460712218
"gene-LOC134712044|LOC134712044" 19.8639202881391 0.992370318973275 0.46869625404581 0.000999945798159574 0.0366377990024596
"gene-LOC134721144|LOC134721144" 38.7045209608581 1.08287686628983 0.495065503321152 0.000827257617798103 0.0326466971729358
"gene-LOC134725577|LOC134725577" 659.347750315425 -0.885163475694452 0.334017289525419 0.000264229756437715 0.0151321494968322
"gene-LOC134719036|LOC134719036" 45.467713630884 -0.688514251963537 0.351219650187803 0.00148037439345589 0.0482715382363727
"gene-LOC134722108|LOC134722108" 157.265776381252 -1.1031463914781 0.308626487777211 1.29217967783562e-05 0.00220155112611244
"gene-LOC134712628|LOC134712628" 33.3006383252429 1.01419814728294 0.383917498905869 0.000282002491463646 0.0156247721896321
"gene-LOC134695697|LOC134695697" 86.749962658806 0.539319498649551 0.114552551564337 1.54040999530268e-07 6.17523183411043e-05
"gene-LOC134694951|LOC134694951" 21.6229904351747 0.782116506432749 0.243424986580392 5.68709315658633e-05 0.00605586560345873
"gene-LOC134715478|LOC134715478" 162.388865016814 0.266719160655876 0.0929276288800214 0.000474886415569329 0.0227354807624803
"gene-LOC134691441|LOC134691441" 191.018155758574 1.79722959139775 0.352840456177423 1.57027333594645e-08 8.91784398706255e-06
"gene-LOC134686747|LOC134686747" 131.955519258672 -0.867295777201841 0.323135315101977 0.000242605605333277 0.0143461406115887
"gene-LOC134683276|LOC134683276" 40.7912678864235 -1.47902586439453 0.538262547551812 0.000175331159271522 0.0114743066919094
"gene-LOC134691568|LOC134691568" 78.4955945276407 -0.583967748265776 0.250250457091347 0.000721512777974777 0.0298006641327158
"gene-LOC134695777|LOC134695777" 771.024826961397 2.49464287842684 0.426182365617151 2.2426045047623e-10 5.09444989998502e-07
"gene-LOC134689810|LOC134689810" 19.3937885143373 0.72783920830742 0.343166252535526 0.00110641853522567 0.038867228441046
"gene-LOC134726516|LOC134726516" 31.7409993031922 0.417233830248173 0.188466910136648 0.00134581480846484 0.0450648386993266
