Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90
T001FX_S219_L001_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7853138653187784e-05	0.00010711883191912671	0.0006962724074743235	0.002410173718180351	0.00910510071312577	0.021138116165374338	0.03859848576819199	0.058790385584947376	0.08298138846001682	0.11636675774147798	0.18308393688844074	0.4397228050280152	0.6546924475510493	0.6952190722937855	0.719981375605757	0.7899835322649063	0.9167765229798459	1.1109115526946098	1.3132233199125338	1.504055518976458	1.6633233689015463	1.7912768136289432	1.8907545022045056	1.9790739791218255	2.058181236494101	2.1329323280349977	2.213842752411245	2.2939319324094454	2.3658979343204454	2.4448266603061883	2.5214701845443237	2.5955250036777464	2.6630991334800624	2.7383858191805555	2.81178007218381	2.8748016516295634	2.9312889823282493	3.005718717373389	3.0701328416340905	3.117122302569281	3.1508647346238057
T001FX_S219_L001_R1_001 - polya	1.9644879648421711	2.2561011316033404	2.529218446719807	2.571816035546313	2.5886336921576163	2.610307402482586	2.628481897631531	2.73124456371928	3.260090236904009	3.8995361040452354	5.725233768997525	7.836688771232738	10.0419441639518	12.007503317113162	13.411402728245235	14.267371460972324	14.911119934528969	15.435216672831949	15.886347633459351	16.352885852744457	16.823494587642486	17.317883703226563	17.806149192252594	18.319498341086355	18.836471677066715	19.35398060720667	19.87113247457356	20.39774650542664	20.945462946167787	21.52729673487518	22.214678279300216	22.967795080246287	23.61141858183236	24.261897688661257	24.839625255478413	25.296683458138673	25.728979357486963	26.14304720227035	26.69374511716658	27.106527535966933	27.507366205008307	27.903652323693116	28.30679404762075	28.725468002176655	29.29869657805321	29.880619632453865	30.522386407620004	31.116985190464426	31.68384019584179	32.07555591103138
T001FX_S219_L002_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.352549222934746e-05	0.00014273464594492655	0.000588780414522822	0.003425631502678237	0.009902216062429279	0.022712650535986437	0.04064369043281783	0.062178780139758624	0.08854900597808381	0.120468041177518	0.18942671699966063	0.4552878369028295	0.6788638179448139	0.7206137018837048	0.7473942898291217	0.817227215357677	0.9456883967081109	1.1350794300462854	1.3438288497407402	1.5347364386920797	1.6950809715804616	1.8221504901329322	1.917907595731235	2.0036375924519065	2.086619947238138	2.1626083043730686	2.246197281404566	2.3258967393340644	2.397371113290986	2.4769992038975124	2.5525771989253507	2.6262996435559054	2.6930459323659015	2.7634497964782367	2.835744894649342	2.895978915238101	2.9517881618025674	3.025510606433122	3.090115875553944	3.1377892472995494	3.1699580681293877
T001FX_S219_L002_R1_001 - polya	2.012843977115354	2.305664103271371	2.585887896922748	2.6312061470102623	2.6494048143682405	2.670422490983631	2.687871801450398	2.795350989846928	3.3264666074079994	3.967541427838894	5.831852164017809	7.966448794124186	10.179763581469189	12.146629160759534	13.567427668326076	14.425209364962855	15.059200978588732	15.58164546640865	16.03893158835471	16.514202275689826	16.996591853491452	17.494807135162215	17.998160864086998	18.525904375637623	19.05721625333687	19.578518863989224	20.10902785930503	20.64041110432725	21.186157023097678	21.76601652224894	22.45751235635988	23.22048256442774	23.87210190682782	24.524541973442076	25.1055433497609	25.571661177924803	26.012871810371315	26.439701927238872	26.98717850359138	27.404766552134006	27.80840228903552	28.213661632534652	28.621722143460453	29.038382416804435	29.61349598897803	30.194657941773542	30.832913752947025	31.434504601943402	32.003534109833595	32.40454709761587
T001F_S100_L001_R1_001 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.544808562688486e-05	7.72404281344243e-05	0.0004634425688065458	0.001869218360853068	0.006410955535157217	0.015339949027496665	0.02740490390209374	0.04313105507026253	0.06268833147389877	0.09095832817109806	0.15707613465416526	0.4367019325864081	0.6558484752893967	0.6916107935156351	0.7168220692587113	0.7861839737234243	0.9127810354357457	1.1149655801204146	1.3302192052454282	1.5308743894530359	1.7014058066882178	1.8403149926451663	1.9477718762657776	2.048756012008724	2.14666597871192	2.243556371763742	2.3458999390418542	2.4489850144300567	2.5408084353962606	2.643476412472537	2.7415099638607483	2.8368864445211353	2.9267634066983517	3.021707340961186	3.115492668802004	3.19188345222695	3.260550192838453	3.3505198435294306	3.4234193596026996	3.4791560525445004	3.518239709180519
T001F_S100_L001_R1_001 - polya	2.141197356400003	2.375699296216115	2.568120650784593	2.6031878051576216	2.620026218490926	2.6415917460260574	2.656916246967927	2.76168516368946	3.3818949054376333	4.084999074659671	6.278874403047351	8.805779561379415	11.480584691503275	13.814172506300501	15.471535820866471	16.481747932350977	17.237468281218185	17.867271284140656	18.43030766098373	19.034327808994927	19.651834135758392	20.285839017971377	20.92242373048405	21.589533860195445	22.243080570726434	22.90731735651123	23.571306972925996	24.263381209010436	24.96670165143125	25.689393993228176	26.50236494742862	27.398771012099868	28.16131941481416	28.935438433662984	29.660030889992022	30.242794472180623	30.794893604399864	31.318660947579392	31.965812150660852	32.48353929236028	32.99264640227989	33.512690756823346	34.03926965158696	34.572722944454554	35.24460653262466	35.93051698254398	36.673878862909675	37.38669987799102	38.06188935648528	38.537597705279566
T001F_S100_L002_R1_001 - illumina_universal_adapter	3.0815140587915904e-05	3.0815140587915904e-05	3.0815140587915904e-05	3.0815140587915904e-05	3.0815140587915904e-05	3.0815140587915904e-05	3.0815140587915904e-05	3.0815140587915904e-05	3.0815140587915904e-05	4.622271088187385e-05	7.703785146978976e-05	0.0005238573899945704	0.002264912833211819	0.006455771953168382	0.013974666256619863	0.026809172311486835	0.0443738024465989	0.06480424065638715	0.09455625889401995	0.16144052154009142	0.44441595755892316	0.6691661854368878	0.7055742740415105	0.7305345379177224	0.8037975346654924	0.936225601342061	1.1367397211476298	1.3562975978365306	1.5603554588097097	1.7393297953443252	1.876503393671433	1.9846799447053116	2.083827659546931	2.18024823444652	2.277269704587573	2.3820874052973693	2.48439367204925	2.574096546300673	2.673521597407584	2.7710207022277498	2.8659467428088248	2.956019398747303	3.0485880810734023	3.142882411272425	3.216869563824011	3.283630565907731	3.3701748882488927	3.4431913638719593	3.496763485784051	3.5352053736674764
T001F_S100_L002_R1_001 - polya	2.1946851278119586	2.4298970959195207	2.630596106568617	2.667944056961171	2.6850772751280525	2.706801949242533	2.7234729403005957	2.837612221038236	3.45841404332239	4.167532058531511	6.383849415036186	8.92053638066313	11.61818623315105	13.98474280759211	15.644723615922553	16.65606112244766	17.407796477089867	18.037796618839515	18.603947789291	19.204750585333596	19.830051418143587	20.470621153114884	21.11761584489877	21.795287009137922	22.456764816998124	23.13027593725791	23.807608134950595	24.51048608419066	25.231236814971723	25.972479614243746	26.794827863543162	27.702641905263164	28.46915311981728	29.242952115120435	29.979603458444856	30.57146986371696	31.129085240225592	31.654514202390146	32.30428225682694	32.81969629830042	33.33914712319092	33.85801246041025	34.37541407845165	34.90574264796969	35.5771275235289	36.266785777456754	37.00351415863264	37.72133745105785	38.39597332394909	38.8758883234653
T001G_S112_L001_R1_001 - illumina_universal_adapter	3.295924589245398e-05	3.295924589245398e-05	3.295924589245398e-05	3.295924589245398e-05	3.295924589245398e-05	3.295924589245398e-05	3.295924589245398e-05	6.591849178490796e-05	6.591849178490796e-05	8.239811473113496e-05	0.0001483166065160429	0.0004614294424943557	0.0021423509830095088	0.006707206539114385	0.014996456881066562	0.026532192943425455	0.040325637349417444	0.05771163955768692	0.08251347209175855	0.13646775761770572	0.339480232692276	0.5055124338755129	0.5388671907186764	0.5616255500074159	0.6213477035645425	0.7296188263212537	0.88456024126168	1.0479721823964667	1.2032431897958173	1.3374861983157826	1.4560900446597782	1.5671956625632406	1.6785484748108963	1.792505067484056	1.9046159423872382	2.0234340238295347	2.143735271336992	2.2512153721922843	2.3629472157677034	2.4684332822465023	2.5684151546612615	2.663354262454475	2.7611113857714935	2.8560834528105996	2.9335541602808126	3.004845009146191	3.0944776783507195	3.1641040852985283	3.2160478568250355	3.252780936372176
