Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94
A1-T001F_S100_L099_R1_cmb	36.53701095065983	35.90765101403768	36.32634459221374	36.33979954425092	36.2686029982478	36.27272544850509	36.23315682889183	36.203088466530374	36.19395341855954	36.18475295398122	36.177664281970465	36.117741465540696	36.123028973537174	36.096963465426725	36.09521032790083	36.09968105215967	36.10775696339656	36.09858051562877	36.09101358874309	36.10163974991357	36.078915133305706	36.092116798299834	36.08504299347095	36.05525377983082	36.07338756656206	36.02954529878578	36.007058309586384	35.99801658368375	36.01695897818976	35.989058994392245	35.99139439562552	35.94866948071409	35.91136382421499	35.95409396413098	35.923359821385056	35.91428878197152	35.899656657947844	35.87326820241397	35.8522533594484	35.85574697517046	35.86043644705594	35.79305407516551	35.75465487076258	35.71311268918666	35.683003107271546	35.6447543728328	35.62871519207435	35.65035261739954	35.63975157757132	35.625816923486994	35.621959666619446	35.607734154769695
A1-T030F_S196_L099_R1_cmb	36.54202317187369	35.95464202328575	36.347107045887874	36.35951097879777	36.29363781259881	36.29911060483502	36.26159817831707	36.22858757701215	36.21224359808949	36.194565013985645	36.19479921517927	36.14244594867995	36.127221352771905	36.102300371950975	36.09294372802866	36.09689781699933	36.11304070226139	36.09653346025449	36.08089213859661	36.10114158351996	36.07917809501063	36.08422660760462	36.07943498119654	36.04697443994105	36.06614144466053	36.035012140121985	36.00441283930266	35.98333209253059	36.003264816948644	35.96544753198235	35.967859880174956	35.93088586367367	35.89553868569804	35.928900835522924	35.889983447211925	35.89492885301098	35.86420507970891	35.86016955119788	35.83320628807417	35.82156264140028	35.82113635328318	35.7524853691225	35.720145615196046	35.69238449747277	35.65491418782639	35.58925847807278	35.61971185926026	35.61377915769664	35.592647536996125	35.596008537448704	35.548307099727666	35.43882329770721
A10-T015F_S172_L099_R1_cmb	36.52992697523596	35.92507917965451	36.328237374581455	36.330924455282755	36.271827211445114	36.27407571115839	36.2351339748238	36.198555359524875	36.180925639245515	36.17249376532074	36.16500906160484	36.110558099454934	36.092501809403956	36.07110743072188	36.06811223660294	36.06877305829356	36.09080520658984	36.07385414820061	36.06391515229499	36.07569364926961	36.057808993344395	36.06711679617845	36.0568253989593	36.0364239676866	36.046128066821645	36.010284475491744	35.98996154903125	35.96256583835732	35.981998711363964	35.94773597345844	35.94003485518085	35.91183020185419	35.87816166476065	35.91210451144071	35.87354416584926	35.87607971644352	35.84341070080692	35.83447930503654	35.806576297325535	35.794177059416995	35.80060296667247	35.74533832983575	35.693267451267104	35.68133946510267	35.6364974530314	35.58857768548867	35.59509452454715	35.59959066052066	35.59758012217232	35.58040217670852	35.56680194729032	35.652855549638076
A11-T027F_S180_L099_R1_cmb	36.537223896880235	35.93654789987204	36.33525868428929	36.3374836044143	36.27827159756548	36.28043461320255	36.24512210842316	36.20731740178853	36.189410254150694	36.171081791850895	36.169124517600174	36.11366064542348	36.09347249947746	36.06874529799	36.06966621520861	36.06349452553295	36.087035570296095	36.07457790585425	36.06058043391448	36.07676514162768	36.05498564122222	36.06257599616057	36.051051983736485	36.03466633134829	36.03962703304611	36.01007176291452	35.98277984517033	35.96338462386207	35.98148546281266	35.94576065994141	35.93307592053971	35.89921759019954	35.87289927987467	35.89409268581549	35.85913817067329	35.858703311597594	35.8303298391567	35.82359834296173	35.79614051597714	35.77989003751826	35.780442850739405	35.72253736359244	35.688304360719584	35.65327701360687	35.62253322078523	35.56014832620659	35.57413683578761	35.579820664666514	35.56516064202633	35.549995361033	35.53169842057798	35.44603106865699
A12-T021G_S188_L099_R1_cmb	36.53988979074692	36.01755215087671	36.355646061727654	36.364153524067966	36.30852923640637	36.3107265280042	36.26863530295282	36.2372707053306	36.231582271999514	36.22469245374502	36.20406972871237	36.1551460204663	36.14277821837764	36.11704206769448	36.116727362765104	36.108336660159225	36.1165940599007	36.100479249219674	36.103633233214	36.09725569327014	36.08338137814026	36.08808420098414	36.079934647717366	36.0716448366918	36.056849475843435	36.036368147361244	36.013707209540314	36.00216940628245	36.000586781941806	35.98009211165372	35.97405205394647	35.94367586993802	35.93850347212732	35.92925730527569	35.90314750657578	35.905477473588334	35.893485503202214	35.85925060460441	35.84717097499057	35.82239264028011	35.825276115620426	35.78754684988874	35.72498325594508	35.70503453732616	35.673594828949376	35.6218162119183	35.61693343047883	35.63609069928174	35.600660613070445	35.619237584296755	35.59770704847105	35.53542729336186
A2-T009F_S108_L099_R1_cmb	36.52516385231428	35.85927181603142	36.31075684072437	36.31136757953417	36.243635531978775	36.25015921609575	36.213203950357986	36.18067290054251	36.16985605665737	36.15835009724281	36.149131624492426	36.089764899821276	36.088446200806295	36.060989079938686	36.06918001516957	36.05583203746784	36.0779786360459	36.06556033307757	36.06532052684419	36.06374019679038	36.04883888141871	36.056001243544415	36.050559206801765	36.03905829664877	36.02714230991636	35.99454460948202	35.95881713463107	35.96951623673455	35.97015143980127	35.95110019675909	35.93717860180202	35.89758599337881	35.885989964256325	35.911972127261805	35.88257848879636	35.86979796192157	35.86765998070936	35.82874757802925	35.80548904330707	35.805679794538605	35.80498917744355	35.76385323631878	35.69879086361902	35.67113933080621	35.62615319970506	35.612283689106796	35.55659425950063	35.597670198530516	35.581797237883166	35.59551768292153	35.58982667629473	35.587069134204555
A2-T039F_S204_L099_R1_cmb	36.544302497096815	35.957181972979086	36.34655777767945	36.35351057447058	36.29398510362514	36.28893218099055	36.258997095420405	36.22347625605972	36.206733228272974	36.194498533786046	36.1946037385439	36.1372228976299	36.12363353717271	36.099788569379285	36.096621433888934	36.096202963114706	36.10606392691504	36.09269674349051	36.082030786584326	36.09714847750874	36.07502644298971	36.08463717493103	36.0718830549355	36.05741486582572	36.0581521042663	36.02626927958585	36.00218219312562	35.97239683561601	36.00062699258392	35.96144789949532	35.95904599942017	35.91685457604762	35.89636603620808	35.918217786260485	35.88653961545596	35.88483155262195	35.85005870826737	35.850144561327326	35.826511970965655	35.80475900757723	35.80767496892249	35.75603140460523	35.70979065728295	35.68031744244413	35.65046765269173	35.596542815776886	35.602891830816596	35.60729376369353	35.58511972393252	35.594171942621955	35.56314444086401	35.567172216729915
A3-T005G_S116_L099_R1_cmb	36.5498921395951	36.021330072547464	36.3718116113617	36.37912461347486	36.32001658989541	36.321395603213986	36.285246209524814	36.25264086267456	36.245189321602545	36.239932956418485	36.22132555119232	36.168836095948954	36.16007220256367	36.14007679927472	36.1351259434415	36.13309544615639	36.139169986409954	36.121556395624	36.12625906936307	36.11873485337907	36.10566520109154	36.110475712428595	36.10386087603321	36.094096696573196	36.084507324999706	36.06339483102245	36.03688559244827	36.026267875997064	36.02115222097814	36.0056739657924	35.995667859708576	35.964899806650635	35.961152301169214	35.96218364895219	35.9311486928327	35.92783780152657	35.920077923887476	35.884633102474766	35.874424815804915	35.85210512847466	35.84924168886437	35.81686733586699	35.752649994246056	35.72581283192595	35.700100894193596	35.65627195566355	35.637743915497225	35.66136328717835	35.621575552875235	35.63382424559822	35.611654790683474	35.56219703677131
A3-T035G_S212_L099_R1_cmb	36.54738552065133	36.061423551790625	36.37559464024467	36.385221918286014	36.32771742114255	36.329584099004975	36.28778407898179	36.253883529635935	36.24633769429759	36.24402210947517	36.22381806672889	36.17846271973026	36.16409648593048	36.13480894003055	36.14126265347501	36.12529513325474	36.1389149916166	36.13057825520562	36.12693877527229	36.12229748552843	36.10805723820282	36.10945098705392	36.100260594863705	36.096740313058795	36.077564400454456	36.05453122301411	36.03275644845219	36.02362502564795	36.01752330624325	36.00512245282697	35.992086734271425	35.96380624973115	35.956725314228095	35.94799160968253	35.921308663281806	35.9274435410652	35.91217361195995	35.87818291120315	35.877072477203	35.84590692676058	35.85143860749328	35.813012577229365	35.75121135084004	35.72764351789141	35.69597046459144	35.65289710137414	35.62841996613945	35.65009561193938	35.60989711125636	35.626068519252584	35.615485876371075	35.463290871986445
