"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj"
"gene-LOC134714763|LOC134714763" 10.2448341261584 0.335890062126921 0.35865536991687 0.0917236163917211 0.24139548625084
"gene-LOC134683207|LOC134683207" 14.3308387417015 0.81512209646184 0.301534724642846 0.000755570640385483 0.00583190984689861
"gene-LOC134691074|LOC134691074" 44.531941782589 0.248867883179851 0.145975925891667 0.0554784362951688 0.169693231422485
"gene-LOC134725448|LOC134725448" 12.0775931105109 0.123630220980189 0.250313697393752 0.454187463494539 0.655957956453314
"gene-LOC134725095|LOC134725095" 639.879453724766 -0.231285776125092 0.143456289787539 0.069529049649582 0.200075643665729
"gene-LOC134719480|LOC134719480" 30.8369962240044 -0.171643387160644 0.393430828257132 5.98469664615784e-05 0.000618988624545468
"gene-LOC134715300|LOC134715300" 14.9402652791819 0.0307928738149312 0.290055866260194 0.802205679966821 0.899462044819697
"gene-LOC134680880|LOC134680880" 12.4460581029411 0.5304726661339 0.296094565712322 0.013655898486776 0.0599931462647197
"gene-LOC134682079|LOC134682079" 28.8901543023536 0.248061492973414 0.30760094977874 0.171930389337623 0.365572986433008
"gene-LOC134690923|LOC134690923" 92.308957286217 0.023727070790504 0.140058524327323 0.851207889428353 0.927138822435547
"gene-LOC134707468|LOC134707468" 12.8676538475066 1.01906897663122 0.648834677568612 0.00562580448501563 0.0300596490564673
"gene-LOC134727934|LOC134727934" 16.0800110029232 0.179348097789569 0.333285616238029 0.227401785397372 0.43474753796593
"gene-LOC134712069|LOC134712069" 18.8078672231137 0.111488699860324 0.312393136375125 0.375272965514672 0.586378249661173
"gene-LOC134715471|LOC134715471" 21.7002691011399 -0.100625520243896 0.179645597830974 0.496823674561859 0.688158294208506
"gene-LOC134725168|LOC134725168" 16.4572945969801 0.677771191567865 0.292510814615857 0.00266877338620994 0.0165285879522327
"gene-LOC134715042|LOC134715042" 15.168878220153 -0.0865288987186797 0.302076095500122 0.483888745703709 0.678681619313222
"gene-LOC134703116|LOC134703116" 78.1228793912644 -0.302900044139985 0.133441807391683 0.0122815587731671 0.055263197960056
"gene-LOC134706624|LOC134706624" 9.47655168502779 0.218498171401518 0.338098436734598 0.187877872695735 0.385117723192843
"gene-LOC134711335|LOC134711335" 31.2073762247845 0.295669402438411 0.204789232172992 0.071995864004254 0.204652554138516
"gene-LOC134717773|LOC134717773" 182.284664491342 0.0320269584539716 0.118568299236609 0.768298692705337 0.880068844868305
"gene-LOC134711399|LOC134711399" 34.6341243699593 0.219726721026453 0.333335440550979 0.191496424478484 0.389447784613546
"gene-LOC134690738|LOC134690738" 38.6654649957502 0.366545789540462 0.169630626349751 0.0126202136988917 0.0565274053677256
"gene-LOC134681724|LOC134681724" 88.0360541636172 0.111424137052072 0.110714973016317 0.28283667242478 0.49859690975296
"gene-LOC134718434|LOC134718434" 50.3987556905981 -0.271522622838769 0.201140793663454 0.0925728252827265 0.243100201322793
"gene-LOC134716152|LOC134716152" 15.9267151018911 0.0326796829400119 0.251323521549736 0.833145722377752 0.919088074053775
"gene-LOC134682152|LOC134682152" 1458.91970944795 0.278750689838529 0.301665131016148 0.138623100292892 0.316450714939408
"gene-LOC134706781|LOC134706781" 33.7302515159081 0.170545574044616 0.173482623772257 0.24571197457629 0.457432423741923
"gene-LOC134694717|LOC134694717" 62.0467795136549 -0.111908258073587 0.346176356676129 0.0102532281430972 0.0480474898097239
"gene-LOC134685123|LOC134685123" 77.7449392314793 0.525317306544439 0.243746373028419 0.00668398801961538 0.0346896582523407
"gene-LOC134707414|LOC134707414" 23.5480302843475 0.60611625041311 0.186468558172652 0.000229638079884364 0.00206788519696865
"gene-LOC134721906|LOC134721906" 19.1054968307647 0.382525031191073 0.232018285734316 0.0335465605465763 0.117787147602916
"gene-LOC134706886|LOC134706886" 33.9609312071246 0.21305773787174 0.187221864754917 0.165477640502527 0.356989903825475
"gene-LOC134702776|LOC134702776" 382.361529570001 -0.581399858858093 0.130118358962691 1.68385111777898e-06 4.02345943654118e-05
"gene-LOC134696514|LOC134696514" 5.61125618226419 -0.00777247963765053 0.307185634274979 0.919233456910653 0.962715207295404
"gene-LOC134683568|LOC134683568" 101.720981246957 0.0987336058387548 0.115871032434861 0.360546063584563 0.573679040984095
"gene-LOC134680973|LOC134680973" 81.8564233647011 0.216890658233166 0.277125298079815 0.220389987152379 0.425807256332198
"gene-LOC134696539|LOC134696539" 56.7950830309849 0.25230507240107 0.180628932834825 0.0949001819875244 0.247420633730158
"gene-LOC134693343|LOC134693343" 45.615210630774 -0.0767139283150518 0.170264915041049 0.593470890485517 0.759973076559814
"gene-LOC134687903|LOC134687903" 46.2045623988778 0.0817295463975975 0.251384688427937 0.609414200842484 0.77164525500091
"gene-LOC134712513|LOC134712513" 16.2818613953716 -0.0835815768047413 0.30357891106137 0.485376791285188 0.679775540887087
"gene-LOC134721348|LOC134721348" 39.8636027309255 0.27855134218699 0.185434664224202 0.0704186428077906 0.201593900327562
"gene-LOC134687455|LOC134687455" 223.120172889758 0.326968629990654 0.133294652614067 0.00705067509848543 0.0361322001768948
"gene-LOC134696665|LOC134696665" 75.6820314758375 -0.171229747005752 0.129712045199131 0.147165831291508 0.32973641806557
"gene-LOC134715138|LOC134715138" 170.568975690241 -0.130607379678493 0.157301377748806 0.338145533388496 0.553009636713963
"gene-LOC134725867|LOC134725867" 76.8316813101047 0.260917957494583 0.176948122010627 0.0801041720632737 0.220096472765883
"gene-LOC134722913|LOC134722913" 19.5697448991867 -0.0243385516316702 0.284851983106446 0.846837303943696 0.924890945927344
