"term","contrast","null.value","estimate","conf.low","conf.high","adj.p.value"
"thread_trt","OW-treatment_control",0,-29.1017944503428,-55.3740995260395,-2.8294893746461,0.0243593878760267
"thread_trt","OA-treatment_control",0,-25.3987242832909,-54.545229844847,3.74778127826523,0.108539915113521
"thread_trt","DO-treatment_control",0,-8.8526834679982,-37.5181183942727,19.8127514582763,0.845836728361917
"thread_trt","OA-OW",0,3.70307016705195,-21.1854971237008,28.5916374578047,0.979058186290792
"thread_trt","DO-OW",0,20.2491109823446,-4.07431712409183,44.5725390887811,0.134583019972943
"thread_trt","DO-OA",0,16.5460408152927,-10.8567679332339,43.9488495638192,0.387603206407551
