TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000002"	"mitochondrial genome maintenance"	NaN	4.425371166438941	0.06554336753744247	0.9324416315692802	0.32272401	null
"GO:0000050"	"urea cycle"	NaN	4.19901427093462	0.03891891274557964	0.9681117839988103	0.12641922	null
"GO:0000053"	"argininosuccinate metabolic process"	NaN	4.06310808299862	0.028460624087853367	0.9583378975540725	0.64333373	null
"GO:0000082"	"G1/S transition of mitotic cell cycle"	NaN	4.261786086565754	0.0449713796341061	0.9741845606528952	0.43248994	null
"GO:0000122"	"negative regulation of transcription by RNA polymerase II"	NaN	5.291373291067754	0.48144309713813077	0.8576607242092983	0.87614923	null
"GO:0000165"	"MAPK cascade"	NaN	4.759176625403369	0.14136534496772205	0.8522280138412164	0.62936897	null
"GO:0000226"	"microtubule cytoskeleton organization"	NaN	5.554980718698552	0.8833918782540008	0.9104758639339988	0.81138909	null
"GO:0000278"	"mitotic cell cycle"	NaN	5.644649284426092	1.0859809163429945	0.9690686068438915	0.80048285	null
"GO:0000447"	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	NaN	4.17868923977559	0.037139354567293906	0.9026376578539425	0.88106459	null
"GO:0000480"	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	NaN	3.9301846522986197	0.02095595896255155	0.9061120198309085	0.5436274	null
"GO:0000712"	"resolution of meiotic recombination intermediates"	NaN	4.345804869920424	0.054570656114485604	0.8848796994393794	0.76032844	null
"GO:0000819"	"sister chromatid segregation"	NaN	4.934255986652603	0.2115557468628457	0.911369242506606	0.8552665	null
"GO:0000902"	"cell morphogenesis"	NaN	5.360402160724579	0.5643833072815533	0.8093478966615384	0.58351751	null
"GO:0001578"	"microtubule bundle formation"	NaN	4.710244333240744	0.12630186495235732	0.9217882124502258	0.63833725	null
"GO:0001649"	"osteoblast differentiation"	NaN	3.9035782936630543	0.0197105143730459	0.821042292882809	0.43996587	null
"GO:0001654"	"eye development"	NaN	4.6938675883296375	0.1216277557122956	0.7827075360660416	0.67755313	null
"GO:0060041"	"retina development in camera-type eye"	NaN	4.164204099324033	0.035920984860168814	0.7969216276100713	0.91528218	1654
"GO:0001662"	"behavioral fear response"	NaN	3.1000257301078626	0.00309638200315831	0.8193100674297584	0.72874915	null
"GO:0001702"	"gastrulation with mouth forming second"	NaN	3.2898118391176214	0.004794715534302375	0.8153364736008613	0.42236119	null
"GO:0001756"	"somitogenesis"	NaN	3.727378569451489	0.013136240660457788	0.7906585131012714	0.83921748	null
"GO:0001773"	"myeloid dendritic cell activation"	NaN	2.997386384397313	0.002444123473081241	0.8500284198200004	0.74601663	null
"GO:0001782"	"B cell homeostasis"	NaN	3.4239009185284166	0.006529969359601745	0.8363848119265533	0.48339853	null
"GO:0001818"	"negative regulation of cytokine production"	NaN	4.121264305229581	0.032539085915542804	0.8325914393533634	0.7166139	null
"GO:0001822"	"kidney development"	NaN	4.2404993265075115	0.04282015716132362	0.7952129963003279	0.87951841	null
"GO:0001843"	"neural tube closure"	NaN	3.612571954065176	0.010084163010285845	0.785922921635909	0.83297278	null
"GO:0001934"	"positive regulation of protein phosphorylation"	NaN	4.957070671419109	0.22296657910977885	0.830152473400448	0.69459272	null
"GO:0001935"	"endothelial cell proliferation"	NaN	3.5633624094866074	0.009003629068007231	0.9687556008466839	0.77972739	null
"GO:0001942"	"hair follicle development"	NaN	3.484584529282843	0.007509587831189191	0.811555511269147	0.84847691	null
"GO:0001947"	"heart looping"	NaN	3.6181527333785195	0.01021461471630126	0.7745498211368218	0.84951886	null
"GO:0001958"	"endochondral ossification"	NaN	3.0860037056183818	0.0029979278854108276	0.8109811081138545	0.82848167	null
"GO:0001974"	"blood vessel remodeling"	NaN	3.1357685145678222	0.0033622081210765114	0.8779999520889145	-0	null
"GO:0001975"	"response to amphetamine"	NaN	2.884795363948981	0.0018853963548642809	0.9286261671667537	0.27498465	null
"GO:0002053"	"positive regulation of mesenchymal cell proliferation"	NaN	2.9355072658247128	0.0021192248845145504	0.8716626624017697	0.57027169	null
"GO:0002062"	"chondrocyte differentiation"	NaN	3.861773296718693	0.017901419959435918	0.7907817917820398	0.71569085	null
"GO:0002250"	"adaptive immune response"	NaN	4.660144216078887	0.11254044064420302	0.907723674522691	0.70799229	null
"GO:0002270"	"plasmacytoid dendritic cell activation"	NaN	2.1335389083702174	0.0003322826473977518	0.8635001754197473	0.66927808	null
"GO:0002281"	"macrophage activation involved in immune response"	NaN	3.5174598265402324	0.008100312537674082	0.8034982606621398	0.83397565	null
"GO:0002318"	"myeloid progenitor cell differentiation"	NaN	2.311753861055754	0.0005021160005121583	0.8604038338111492	0.36580311	null
"GO:0002376"	"immune system process"	NaN	5.567019304402755	0.9082220067499159	1	-0	null
"GO:0002385"	"mucosal immune response"	NaN	3.423081958297231	0.006517662594883311	0.9217451480002403	0.41402865	null
"GO:0002437"	"inflammatory response to antigenic stimulus"	NaN	3.334252642334231	0.005311599652476655	0.9094476646490216	0.54561351	null
"GO:0002467"	"germinal center formation"	NaN	2.8615344108590377	0.0017869422371167985	0.7943782784285447	0.48903985	null
"GO:0002468"	"dendritic cell antigen processing and presentation"	NaN	2.0253058652647704	0.0002584420590871403	0.9678918127987817	-0	null
"GO:0002478"	"antigen processing and presentation of exogenous peptide antigen"	NaN	3.3100557377508912	0.00502362135806527	0.962869216128309	0.68348086	null
"GO:0042590"	"antigen processing and presentation of exogenous peptide antigen via MHC class I"	NaN	2.941511432634403	0.002148761119838795	0.96432282115098	0.90168496	2478
"GO:0002538"	"arachidonate metabolite production involved in inflammatory response"	NaN	1.9242792860618816	0.0002042922943260252	0.8458664620455907	0.55891316	null
"GO:0002634"	"regulation of germinal center formation"	NaN	2.4149733479708178	0.0006374904124149462	0.883318488988201	0.6777689	null
"GO:0002643"	"regulation of tolerance induction"	NaN	2.694605198933569	0.001215908354181403	0.9230012842687367	0.0820061	null
"GO:0002840"	"regulation of T cell mediated immune response to tumor cell"	NaN	2.6972293427597176	0.0012232924130124642	0.9057080044870961	0.47002351	null
"GO:0002931"	"response to ischemia"	NaN	3.0835026198302673	0.0029806984148050184	0.9453847176614227	-0	null
"GO:0003009"	"skeletal muscle contraction"	NaN	3.857151502687493	0.017711895782772016	0.8633188075416696	0.83056685	null
"GO:0003138"	"primary heart field specification"	NaN	1.9395192526186185	0.00021167635315708636	0.8217094376248005	0.53355464	null
"GO:0003139"	"secondary heart field specification"	NaN	2.6263403673750423	0.0010386909422359354	0.8089671395466276	0.92118614	3138
"GO:0003151"	"outflow tract morphogenesis"	NaN	3.437750562820388	0.006741645712758831	0.8006637855985831	0.72150483	null
"GO:0003185"	"sinoatrial valve morphogenesis"	NaN	0.8450980400142568	1.4768117662122302E-05	0.8523311959939702	0.33533721	null
"GO:0003211"	"cardiac ventricle formation"	NaN	2.960470777534299	0.00224475388464259	0.8080326718308353	0.61645082	null
"GO:0003333"	"amino acid transmembrane transport"	NaN	5.472061314578336	0.729850220273859	0.9197226447472969	0.87412981	null
"GO:0003341"	"cilium movement"	NaN	4.73152430111034	0.13264477148823883	0.9780487986118425	0.01176016	null
"GO:0003344"	"pericardium morphogenesis"	NaN	2.5185139398778875	0.0008097851184730397	0.811065317297123	0.64344191	null
"GO:0003352"	"regulation of cilium movement"	NaN	4.049140463158965	0.027559768910463904	0.9118497462995864	0.14443683	null
"GO:1901317"	"regulation of flagellated sperm motility"	NaN	3.6396856612426816	0.010733960187419227	0.9020253945159384	0.92654896	3352
"GO:0003401"	"axis elongation"	NaN	3.1702617153949575	0.0036403410037131475	0.8542235478671882	0.39817321	null
"GO:0005980"	"glycogen catabolic process"	NaN	4.3327211642891275	0.052951085877539515	0.9500042786983957	0.54949718	null
"GO:0006090"	"pyruvate metabolic process"	NaN	5.3942817824175275	0.6101743174459072	0.954434446191972	0.52946397	null
"GO:0006094"	"gluconeogenesis"	NaN	5.016272658165155	0.25553027855475857	0.9629419539863241	0.23563721	null
"GO:0006099"	"tricarboxylic acid cycle"	NaN	5.302270305083983	0.4936760212682554	0.9669316977664263	0.7009162	null
"GO:0006107"	"oxaloacetate metabolic process"	NaN	4.411030146797094	0.06341429724115318	0.9622857055883652	0.24426556	null
"GO:0006108"	"malate metabolic process"	NaN	4.516773278301586	0.0808972872001623	0.9616555862169532	0.60196216	null
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	NaN	4.364532234927959	0.056975397940467847	0.9733527853894348	0.03296681	null
"GO:0006145"	"purine nucleobase catabolic process"	NaN	4.483986464719332	0.07501465366475024	0.9483297173828191	0.62865193	null
"GO:0006260"	"DNA replication"	NaN	5.767837581402916	1.4421509940592292	0.9552644474807415	0.45881212	null
"GO:0006261"	"DNA-templated DNA replication"	NaN	5.552177685196805	0.8777086143070274	0.9565857822625286	0.60756425	null
"GO:0006265"	"DNA topological change"	NaN	4.868685573948292	0.18190875065613515	0.8942332842271694	0.83801038	null
"GO:0006266"	"DNA ligation"	NaN	4.288539850670456	0.04782901040172677	0.9661136580943074	0.07425238	null
"GO:0006268"	"DNA unwinding involved in DNA replication"	NaN	4.749102184729067	0.1381237431408862	0.8956756324306006	0.81819529	null
"GO:0006281"	"DNA repair"	NaN	6.065400806810804	2.8613720240950697	0.8598487400968248	0.69969731	null
"GO:0006284"	"base-excision repair"	NaN	5.116292201435749	0.3217086751516723	0.8826980882411605	0.71799894	null
"GO:0006302"	"double-strand break repair"	NaN	5.472820784475008	0.7311276624516326	0.8750062863232705	0.78757176	null
"GO:0006325"	"chromatin organization"	NaN	5.833474781755866	1.6774440287109929	0.9276001353734189	0.36106458	null
"GO:0006334"	"nucleosome assembly"	NaN	4.644399195891513	0.10853335805188048	0.9203051233532347	0.72912868	null
"GO:0006335"	"DNA replication-dependent chromatin assembly"	NaN	3.9505108929859967	0.021960190963575866	0.9425248245525103	0.19004415	null
"GO:0006338"	"chromatin remodeling"	NaN	5.785161068138012	1.5008394936485032	0.9224101820501779	0.636834	null
"GO:0006351"	"DNA-templated transcription"	NaN	5.918800159642457	2.0416135034942102	0.9327969124732101	0.59762541	null
"GO:0006355"	"regulation of DNA-templated transcription"	NaN	6.655528356088988	11.135305937063894	0.8638316238589604	0.72663885	null
"GO:0006357"	"regulation of transcription by RNA polymerase II"	NaN	6.230801833816229	4.1876991326832185	0.875321800518265	0.24698579	null
"GO:0006366"	"transcription by RNA polymerase II"	NaN	5.323359371070169	0.5182403236462522	0.9405257504479889	0.33210804	null
"GO:0006396"	"RNA processing"	NaN	6.2525248812610785	4.402491558667012	0.9275494097490427	0.72753381	null
"GO:0006397"	"mRNA processing"	NaN	5.689537048003264	1.2042316958165515	0.9345052337642475	0.65853797	null
"GO:0006402"	"mRNA catabolic process"	NaN	5.242163616633058	0.4298679075561123	0.806013480449125	0.8163752	null
"GO:0006413"	"translational initiation"	NaN	5.294236893407935	0.4846280878472618	0.9476602998082316	0.55444556	null
"GO:0006414"	"translational elongation"	NaN	5.257906459687961	0.44573624998406275	0.9480181184403821	0.28634209	null
"GO:0006417"	"regulation of translation"	NaN	5.750705826677294	1.3863693522964495	0.8796114532122843	0.55414584	null
"GO:0006446"	"regulation of translational initiation"	NaN	4.582427017512738	0.09409998439009963	0.9001715674083044	0.71978589	null
"GO:0006457"	"protein folding"	NaN	5.685286610314463	1.1925033490398829	0.9422039946864453	0.6523059	null
"GO:0006486"	"protein glycosylation"	NaN	5.479301720697723	0.742120064698139	0.9370064171899133	0.77480267	null
