TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0000032"	"cell wall mannoprotein biosynthetic process"	NaN	3.899546931090867	0.01952837425521306	0.9550465982533834	0.34062737	null
"GO:0000050"	"urea cycle"	NaN	4.19901427093462	0.03891891274557964	0.9754706290889175	0.12641922	null
"GO:0000082"	"G1/S transition of mitotic cell cycle"	NaN	4.261786086565754	0.0449713796341061	0.9824690863053507	0.62253737	null
"GO:0000122"	"negative regulation of transcription by RNA polymerase II"	NaN	5.291373291067754	0.48144309713813077	0.8451574538275016	0.87614923	null
"GO:0000226"	"microtubule cytoskeleton organization"	NaN	5.554980718698552	0.8833918782540008	0.9027349956175154	0.86164684	null
"GO:0000278"	"mitotic cell cycle"	NaN	5.644649284426092	1.0859809163429945	0.978980461333141	0.01694229	null
"GO:0000381"	"regulation of alternative mRNA splicing, via spliceosome"	NaN	4.485934263771751	0.07535185901803537	0.894588336351143	0.23654332	null
"GO:0000902"	"cell morphogenesis"	NaN	5.360402160724579	0.5643833072815533	0.8613309047623778	0.59454013	null
"GO:0001501"	"skeletal system development"	NaN	4.718044733513918	0.12859092318998627	0.8277222079221934	0.50395813	null
"GO:0001503"	"ossification"	NaN	4.373187949912719	0.058122388412226014	0.8767800308611462	0.3865672	null
"GO:0001525"	"angiogenesis"	NaN	4.630966594800627	0.1052277610485088	0.8184545526500323	0.8227308	null
"GO:0001542"	"ovulation from ovarian follicle"	NaN	2.439332693830263	0.0006744107065702519	0.8432224930053797	0.74331546	null
"GO:0001556"	"oocyte maturation"	NaN	3.244277120801843	0.004317213063227087	0.8672801998183287	0.56682631	null
"GO:0001578"	"microtubule bundle formation"	NaN	4.710244333240744	0.12630186495235732	0.9137227502291478	0.719588	null
"GO:0001661"	"conditioned taste aversion"	NaN	1.9030899869919435	0.00019444688255127702	0.8865391876570938	0.60897548	null
"GO:0001666"	"response to hypoxia"	NaN	4.481442628502305	0.07457653284077395	0.9200389699578253	0.76898075	null
"GO:0071456"	"cellular response to hypoxia"	NaN	4.010978012174742	0.025241174437510703	0.8950746109933745	0.92788706	1666
"GO:0001678"	"intracellular glucose homeostasis"	NaN	4.320997416794221	0.05154073064080684	0.9653246163014202	0.54897971	null
"GO:0001701"	"in utero embryonic development"	NaN	4.16625245195416	0.03609081821328322	0.8349864958499402	0.80190837	null
"GO:0001704"	"formation of primary germ layer"	NaN	4.053424204069344	0.027832979087213168	0.8319315988589018	0.78950661	null
"GO:0001782"	"B cell homeostasis"	NaN	3.4239009185284166	0.006529969359601745	0.8431993423638051	0.70529116	null
"GO:0043029"	"T cell homeostasis"	NaN	3.5269850685599957	0.008279991302563239	0.8412868637617181	0.94695617	1782
"GO:0001783"	"B cell apoptotic process"	NaN	2.6314437690131722	0.0010509977069543706	0.9734479503236995	0.85547623	null
"GO:0001835"	"blastocyst hatching"	NaN	2.9763499790032735	0.00232843988472795	0.8565303669058034	0.67589502	null
"GO:0001836"	"release of cytochrome c from mitochondria"	NaN	3.3418300569205104	0.005405131064336763	0.8120098944272862	0.56456426	null
"GO:0001914"	"regulation of T cell mediated cytotoxicity"	NaN	3.6459132750338443	0.010889025422871512	0.8733674940599616	0.67347349	null
"GO:0001919"	"regulation of receptor recycling"	NaN	3.446226401778163	0.006874558771717932	0.8864549689356891	0.35839091	null
