LOC_ID,metric,n,slope_wls,p_wls,q_wls,protein_name,blast_pident,blast_evalue,annotation_source,in_TC_DEG_annotation,blast_ok,gene_set,tier,slope_mixed,p_mixed,q_mixed,p_perm_metricwise,p_perm_famwise,p_perm_primary
LOC134682252,adhesion_kpa,45,-1.8839068503400551,0.8908338946464549,0.9866038472090899,"Thioredoxin reductase 1, cytoplasmic (TR) (EC 1.8.1.9) (Gene associated with retinoic and interferon-induced mortality 12 protein) (GRIM-12) (Gene associated with retinoic and IFN-induced mortality 12 protein) (KM-102-derived reductase-like factor) (Peroxidase TXNRD1) (EC 1.11.1.2) (Thioredoxin reductase TR1)",60.233,0,genome_blast,FALSE,TRUE,candidate,exploratory,-1.5240916568441667,0.9117801309230837,0.9895172650244791,1,1,NA
LOC134707837,adhesion_kpa,45,0.7965284153218677,0.8921881269371139,0.9866038472090899,Collagen alpha-2(I) chain (Alpha-2 type I collagen),32.4,3.4e-34,genome_blast,FALSE,TRUE,candidate,exploratory,0.9134094968835268,0.8765160072239351,0.9895172650244791,1,1,NA
LOC134714846,adhesion_kpa,45,1.34709380220475,0.8958966156483928,0.9866038472090899,Ceramide transfer protein (CERT) (Collagen type IV alpha-3-binding protein),50.825,0,genome_blast,FALSE,TRUE,candidate,exploratory,1.3621351656283982,0.8945603477388345,0.9895172650244791,1,1,NA
LOC134725351,adhesion_kpa,45,1.421415948643974,0.9070060633158592,0.9866038472090899,Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A),50,3.98e-57,genome_blast,FALSE,TRUE,candidate,exploratory,1.582732307221705,0.8964223982453801,0.9895172650244791,1,1,NA
LOC134711397,adhesion_kpa,45,-1.1496091853756905,0.9077561518739042,0.9866038472090899,Activator of 90 kDa heat shock protein ATPase homolog 1 (AHA1) (p38),46.199,4.1199999999999986e-101,genome_blast,FALSE,TRUE,candidate,exploratory,-1.187560595897134,0.9045677733067867,0.9895172650244791,1,1,NA
LOC134716146,adhesion_kpa,45,-0.8441763016822702,0.911825948064535,0.9866038472090899,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1),36.095,8.389999999999998e-101,genome_blast,TRUE,TRUE,candidate,exploratory,-0.8908699113095624,0.9068276179591378,0.9895172650244791,1,1,NA
LOC134699268,adhesion_kpa,45,-0.8881819588518052,0.915108749617911,0.9866038472090899,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)",42.035,8.64e-131,genome_blast,TRUE,TRUE,candidate,exploratory,-1.0167503720284614,0.9028270743007496,0.9895172650244791,1,1,NA
LOC134680608,adhesion_kpa,45,0.5664340813485419,0.9216473524813454,0.9866038472090899,Collagen alpha-6(VI) chain,26.399,1.05e-66,genome_blast,FALSE,TRUE,candidate,exploratory,0.5677126589924643,0.9213351521280535,0.9895172650244791,1,1,NA
LOC134698135,adhesion_kpa,45,0.9587447268265725,0.9258269135952212,0.9866038472090899,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),33.054,3.749999999999999e-95,genome_blast,FALSE,TRUE,candidate,exploratory,1.0600926846418186,0.9179116577263384,0.9895172650244791,1,1,NA
LOC134700327,adhesion_kpa,45,0.6220074842799705,0.9313712910687401,0.9866038472090899,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.51e-48,genome_blast,TRUE,TRUE,candidate,exploratory,0.8518016944904784,0.906424451669214,0.9895172650244791,1,1,NA
LOC134680973,adhesion_kpa,45,-0.4212783260672538,0.9352228793150181,0.9866038472090899,Collagen alpha-6(VI) chain,27.119,9.8e-34,genome_blast,TRUE,TRUE,candidate,exploratory,-0.12555429327073045,0.9809894457303553,0.9908486361397056,1,1,NA
LOC134685510,adhesion_kpa,45,0.6335634243003158,0.9359643086125311,0.9866038472090899,Probable glutathione S-transferase 6 (EC 2.5.1.18) (GST class-sigma),35.961,2.59e-35,genome_blast,FALSE,TRUE,candidate,exploratory,0.5745423512012668,0.9418355188395041,0.9895172650244791,1,1,NA
LOC134686970,adhesion_kpa,45,0.7948055023640925,0.9363300033381855,0.9866038472090899,Transmembrane prolyl 4-hydroxylase (P4H-TM) (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 4) (HIF-PH4) (HIF-prolyl hydroxylase 4) (HPH-4),32.367,2.66e-57,genome_blast,FALSE,TRUE,candidate,exploratory,0.5935047080869872,0.9524573957961209,0.9895172650244791,1,1,NA
LOC134694760,adhesion_kpa,45,1.2224275277790435,0.9364413804567038,0.9866038472090899,Phospholipid hydroperoxide glutathione peroxidase (PHGPx) (EC 1.11.1.12) (Glutathione peroxidase 4) (GPx-4) (GSHPx-4) (EC 1.11.1.9),56.021,1.78e-67,genome_blast,FALSE,TRUE,candidate,exploratory,1.4160508414090593,0.9263340415143752,0.9895172650244791,1,1,NA
LOC134725473,adhesion_kpa,45,0.5857998169261258,0.9372016275083163,0.9866038472090899,Peroxisomal N(1)-acetyl-spermine/spermidine oxidase (EC 1.5.3.13) (Polyamine oxidase),27.754,4.3e-51,genome_blast,FALSE,TRUE,candidate,exploratory,0.32140322252922865,0.9657012006815198,0.9895172650244791,1,1,NA
LOC134720973,adhesion_kpa,45,1.0362619122440888,0.938115359909574,0.9866038472090899,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13),79.032,7.320000000000001e-29,genome_blast,TRUE,TRUE,candidate,exploratory,0.9262751610641666,0.9445968940479943,0.9895172650244791,1,1,NA
LOC134707468,adhesion_kpa,45,0.623518800461379,0.9400934950531394,0.9866038472090899,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein),30.466,9.35e-29,genome_blast,TRUE,TRUE,candidate,exploratory,0.8626502524228062,0.9173900619134803,0.9895172650244791,1,1,NA
LOC134727535,adhesion_kpa,45,-0.5758625414087918,0.9422450644801063,0.9866038472090899,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),28.838,2.33e-50,genome_blast,FALSE,TRUE,candidate,exploratory,-0.5828426815533597,0.9414451579750058,0.9895172650244791,1,1,NA
LOC134687550,adhesion_kpa,45,0.652780866969717,0.9437486644457864,0.9866038472090899,"Superoxide dismutase [Mn], mitochondrial (EC 1.15.1.1)",70.5,2.48e-93,genome_blast,FALSE,TRUE,candidate,exploratory,0.9562284446037462,0.9179756881710704,0.9895172650244791,1,1,NA
LOC134706228,adhesion_kpa,45,0.38325376652744275,0.955592326615691,0.9866038472090899,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),31.628,4.1099999999999997e-94,genome_blast,FALSE,TRUE,candidate,exploratory,0.5193199831002807,0.9398691341290419,0.9895172650244791,1,1,NA
LOC134683354,adhesion_kpa,45,-0.48298363105062153,0.9601256620078549,0.9866038472090899,Protein SAAL1 (Synoviocyte proliferation-associated in collagen-induced arthritis protein 1) (SPACIA1),35.909,2.0300000000000002e-71,genome_blast,FALSE,TRUE,candidate,exploratory,-0.4227220892743259,0.9650440832602454,0.9895172650244791,1,1,NA
LOC134695781,adhesion_kpa,45,-0.4506153279783222,0.963524493002351,0.9866038472090899,97 kDa heat shock protein (Heat shock protein 110),49.022,0,genome_blast,TRUE,TRUE,candidate,exploratory,-0.3116924515744347,0.9747483506211287,0.9895172650244791,1,1,NA
LOC134686782,adhesion_kpa,45,0.36185154414291976,0.965584561452721,0.9866038472090899,Peroxiredoxin-4 (EC 1.11.1.24) (Antioxidant enzyme AOE372) (AOE37-2) (Peroxiredoxin IV) (Prx-IV) (Thioredoxin peroxidase AO372) (Thioredoxin-dependent peroxide reductase A0372) (Thioredoxin-dependent peroxiredoxin 4),74.429,3.4599999999999986e-119,genome_blast,FALSE,TRUE,candidate,exploratory,0.6791983003116543,0.935803817376481,0.9895172650244791,1,1,NA
LOC134680752,adhesion_kpa,45,-0.21496328940480525,0.9669699398019438,0.9866038472090899,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)",41.843,1.1799999999999999e-129,genome_blast,FALSE,TRUE,candidate,exploratory,-0.2927317343360664,0.9550061323163096,0.9895172650244791,1,1,NA
LOC134715434,adhesion_kpa,45,0.12607518610422602,0.980303185665655,0.9893800628159678,Adhesive plaque matrix protein (Foot protein 1) (MGFP-1) (MGFP1),72.566,5.9e-127,genome_blast,FALSE,TRUE,candidate,exploratory,0.031502532857965775,0.9950783420702067,0.9983499454919079,1,1,NA
LOC134717831,adhesion_kpa,45,0.12222452588029624,0.9837594941119634,0.9893800628159678,Collagen-like protein 2,52.273,9.45e-28,genome_blast,FALSE,TRUE,candidate,exploratory,0.24809843700439577,0.9670597147988913,0.9895172650244791,1,1,NA
LOC134687564,adhesion_kpa,45,-0.11267993697392775,0.9869483001397192,0.9893800628159678,Heat shock 70 kDa protein (HSP70),67.647,5.7e-60,genome_blast,FALSE,TRUE,candidate,exploratory,0.01424589932422593,0.9983499454919079,0.9983499454919079,1,1,NA
LOC134709977,adhesion_kpa,45,-0.2346048872517714,0.9893800628159678,0.9893800628159678,Heat shock protein HSP 90-alpha,82.207,0,genome_blast,TRUE,TRUE,candidate,exploratory,-0.6003305707612777,0.9728433106690701,0.9895172650244791,1,1,NA
LOC134707902,dlog_adhesion_kpa,44,0.31189049973049887,0.0061427226121299845,0.39957816832955595,"Aspartate--tRNA ligase, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS)",69.421,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.6656334366563343,0.9963003699630038,NA
LOC134714791,dlog_adhesion_kpa,44,0.47497539865346755,0.010216245156538314,0.39957816832955595,"Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)",67.096,0,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,0.8283171682831717,0.9998000199980002,NA
LOC134706747,dlog_adhesion_kpa,44,0.37238457248244233,0.011093597708367382,0.39957816832955595,Valine--tRNA ligase (EC 6.1.1.9) (Valyl-tRNA synthetase) (ValRS),63.306,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.8514148585141486,0.9998000199980002,NA
LOC134725003,dlog_adhesion_kpa,44,0.25865746696668085,0.01304477102776912,0.39957816832955595,Aminoacyl tRNA synthase complex-interacting multifunctional protein 2 (Multisynthase complex auxiliary component p38) (Protein JTV-1),34.161,1.4999999999999999e-33,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.892010798920108,1,NA
LOC134706345,dlog_adhesion_kpa,44,0.4435743405047976,0.014729094921433318,0.39957816832955595,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1),63.744,0,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,0.918108189181082,1,NA
LOC134697432,dlog_adhesion_kpa,44,0.33833510157634167,0.015468470503025435,0.39957816832955595,"Histidine--tRNA ligase, cytoplasmic (EC 6.1.1.21) (Histidyl-tRNA synthetase) (HisRS)",69.4,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9278072192780722,1,NA
LOC134685659,dlog_adhesion_kpa,44,0.5218754051025521,0.015475600154521589,0.39957816832955595,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)",62.5,0,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,0.9279072092790721,1,NA
LOC134718500,dlog_adhesion_kpa,44,-0.9763555644081479,0.01612948018127527,0.39957816832955595,"RalA-binding protein 1 (RalBP1) (Cytocentrin) (Dinitrophenyl S-glutathione ATPase) (DNP-SG ATPase) (EC 7.6.2.2, EC 7.6.2.3) (Ral-interacting protein 1)",50.853,8.94e-81,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9347065293470653,1,NA
LOC134716333,dlog_adhesion_kpa,44,-0.657648738747173,0.01980847957641983,0.39957816832955595,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)",52.598,0,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,0.9612038796120388,1,NA
LOC134686344,dlog_adhesion_kpa,44,0.5078935214521962,0.019879510862166962,0.39957816832955595,Glutamine--tRNA ligase (EC 6.1.1.18) (Glutaminyl-tRNA synthetase) (GlnRS),62.767,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9617038296170383,1,NA
LOC134687162,dlog_adhesion_kpa,44,0.32020929681349014,0.02206572775057714,0.4032010252605459,Glutathione S-transferase A4 (EC 2.5.1.18) (GST A4-4) (GSTA4-4) (GST class-alpha member 4) (Glutathione S-transferase 5.7) (GST 5.7),42.081,7.579999999999999e-46,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9745025497450255,1,NA
LOC134693929,dlog_adhesion_kpa,44,-0.4156331958253037,0.025076355765277863,0.4200289590684042,Collagen alpha-4(VI) chain,24.664,2.03e-81,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9842015798420158,1,NA
LOC134710182,dlog_adhesion_kpa,44,-0.32578655632264375,0.032844523323242544,0.5078268606132117,Sphingosine-1-phosphate phosphatase 1 (SPPase1) (Spp1) (hSPP1) (hSPPase1) (EC 3.1.3.-) (Sphingosine-1-phosphatase 1) (Sphingosine-1-phosphate phosphohydrolase 1) (SPP-1),32.949,2.25e-65,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9956004399560044,1,NA
LOC134697661,dlog_adhesion_kpa,44,0.26855121053385744,0.043497671659160186,0.6220658875263498,"Arginine--tRNA ligase, cytoplasmic (EC 6.1.1.19) (Arginyl-tRNA synthetase) (ArgRS)",64.23,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9993000699930007,1,NA
LOC134724473,dlog_adhesion_kpa,44,0.2310714173740856,0.052842478378309105,0.6220658875263498,Tubulin-specific chaperone D (Beta-tubulin cofactor D) (tfcD) (SSD-1) (Tubulin-folding cofactor D),53.269,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9999000099990001,1,NA
LOC134714939,dlog_adhesion_kpa,44,0.4961783893303228,0.05367727622494343,0.6220658875263498,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)",69.481,0,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,0.9999000099990001,1,NA
LOC134712292,dlog_adhesion_kpa,44,0.23951075345335474,0.05497052541608323,0.6220658875263498,"Glutathione reductase, mitochondrial (GR) (GRase) (EC 1.8.1.7)",62.391,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9999000099990001,1,NA
LOC134718464,dlog_adhesion_kpa,44,0.24535479999987345,0.05610053206460451,0.6220658875263498,LRP chaperone MESD (LDLR chaperone MESD) (Mesoderm development candidate 2) (Mesoderm development protein),63.014,1.44e-58,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,0.9999000099990001,1,NA
LOC134728203,dlog_adhesion_kpa,44,0.3441090395048081,0.06461961421943346,0.6220658875263498,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",70.711,0,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134706577,dlog_adhesion_kpa,44,0.3677175632385206,0.06827464845552077,0.6220658875263498,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)",65.657,4.74e-43,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134694421,dlog_adhesion_kpa,44,0.3169509887817876,0.07109359741265935,0.6220658875263498,Byssal calumenin-like protein 1,95.71,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134707678,dlog_adhesion_kpa,44,0.2273088967349403,0.07285249989247897,0.6220658875263498,Byssal peroxidase-like protein 1,34.068,1.23e-87,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134681253,dlog_adhesion_kpa,44,-0.5200511512370044,0.07862455300866318,0.6220658875263498,Transcription elongation factor SPT6 (hSPT6) (Histone chaperone suppressor of Ty6) (Tat-cotransactivator 2 protein) (Tat-CT2 protein),55.072,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134714868,dlog_adhesion_kpa,44,-0.2349277836235643,0.07905422551517581,0.6220658875263498,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1),39.764,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134706748,dlog_adhesion_kpa,44,0.22006005147528676,0.08201281127243948,0.6220658875263498,Byssal HSP-like protein 1,98.116,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134711730,dlog_adhesion_kpa,44,0.2189503938713873,0.08321806355200356,0.6220658875263498,"Tryptophan--tRNA ligase, cytoplasmic (EC 6.1.1.2) (Tryptophanyl-tRNA synthetase) (TrpRS) [Cleaved into: T1-TrpRS; T2-TrpRS]",72.864,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134692000,dlog_adhesion_kpa,44,0.27008147182420317,0.08356108936921117,0.6220658875263498,"Isoleucine--tRNA ligase, cytoplasmic (EC 6.1.1.5) (Isoleucyl-tRNA synthetase) (IRS) (IleRS)",59.242,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134712495,dlog_adhesion_kpa,44,-0.18849478827686092,0.09781715082385611,0.6968381577106834,Amine oxidase [flavin-containing] B (EC 1.4.3.21) (EC 1.4.3.4) (Monoamine oxidase type B) (MAO-B),58.414,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134694200,dlog_adhesion_kpa,44,-0.37474892709256663,0.1023342781201824,0.6968381577106834,Collagen alpha-1(XV) chain [Cleaved into: Restin (Endostatin-XV) (Related to endostatin) (Restin-I); Restin-2 (Restin-II); Restin-3 (Restin-III); Restin-4 (Restin-IV)],42.146,3.0099999999999998e-52,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134691221,dlog_adhesion_kpa,44,0.45398359902667784,0.1093128162313865,0.6968381577106834,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta),46.445,4.44e-65,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134721921,dlog_adhesion_kpa,44,-0.31774627966748,0.11214965636626803,0.6968381577106834,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A),31.654,1.1099999999999999e-94,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134721501,dlog_adhesion_kpa,44,0.22843953402094458,0.11316502305821462,0.6968381577106834,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS),68.142,0,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134701603,dlog_adhesion_kpa,44,0.24766095705491822,0.11440626469876891,0.6968381577106834,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134712215,dlog_adhesion_kpa,44,-0.28257675596143317,0.1246695916899145,0.7137847194843585,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2),59.817,1.99e-96,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134721338,dlog_adhesion_kpa,44,0.22960291031195354,0.13059662074061437,0.7137847194843585,Tyrosinase 2,28.932,5.969999999999999e-52,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134684025,dlog_adhesion_kpa,44,0.24198510947925045,0.13288736612604693,0.7137847194843585,Tyrosinase 2,61.101,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134707598,dlog_adhesion_kpa,44,0.22424660482980668,0.13376787531188059,0.7137847194843585,"Serine--tRNA ligase, mitochondrial (EC 6.1.1.11) (SerRSmt) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)",24.928,1.59e-22,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134717350,dlog_adhesion_kpa,44,-0.11158834118442562,0.14094836339868197,0.7137847194843585,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1),44.521,8.009999999999998e-35,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134706576,dlog_adhesion_kpa,44,0.3360845057881126,0.14328549591845377,0.7137847194843585,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)",75.226,0,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134719453,dlog_adhesion_kpa,44,0.18806030018973374,0.14518682313928127,0.7137847194843585,Foot protein 15,38.312,4.4199999999999997e-32,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134727424,dlog_adhesion_kpa,44,0.24684842251791211,0.14559787810377461,0.7137847194843585,Glutathione S-transferase theta-1 (EC 2.5.1.18) (GST class-theta-1),41.071,5.52e-51,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134711496,dlog_adhesion_kpa,44,0.035163151415655944,0.1643642073871658,0.7584226736460165,Foot protein 10,55.016,3.2199999999999993e-106,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134697396,dlog_adhesion_kpa,44,0.1600605279158017,0.1656713821311095,0.7584226736460165,"Heat shock protein 75 kDa, mitochondrial (HSP 75) (TNFR-associated protein 1) (Tumor necrosis factor type 1 receptor-associated protein) (TRAP-1)",59.416,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134711376,dlog_adhesion_kpa,44,-0.26294484054645634,0.16805520523754688,0.7584226736460165,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha),37.415,4.789999999999999e-110,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134681037,dlog_adhesion_kpa,44,-0.21529070453283503,0.17059910291160066,0.7584226736460165,Ficolin-2 (37 kDa elastin-binding protein) (Collagen/fibrinogen domain-containing protein 2) (EBP-37) (Ficolin-B) (Ficolin-beta) (Hucolin) (L-ficolin) (Serum lectin p35),45.54,7.47e-59,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134686270,dlog_adhesion_kpa,44,0.23398090834133645,0.1735693680980933,0.7584226736460165,Heat shock 70 kDa protein 14,46.094,2.0599999999999994e-153,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134684786,dlog_adhesion_kpa,44,0.15338001762842013,0.18354281570265404,0.7597207103107747,Tyrosinase 2,47.207,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134720932,dlog_adhesion_kpa,44,0.0881994024789694,0.18436882753546113,0.7597207103107747,Byssal peroxidase-like protein 2,35.518,8.489999999999998e-107,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134710209,dlog_adhesion_kpa,44,0.2552906911801639,0.18604179212415584,0.7597207103107747,Putative ABC transporter C family member 15 (ABC transporter ABCC.15) (AtABCC15) (EC 7.6.2.2) (ATP-energized glutathione S-conjugate pump 15) (Glutathione S-conjugate-transporting ATPase 15) (Putative multidrug resistance-associated protein 15),37.755,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134710805,dlog_adhesion_kpa,44,0.397801349109532,0.1891973843467218,0.7597207103107747,Tubulin-specific chaperone C (Tubulin-folding cofactor C) (CFC),41.104,1.06e-83,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134719074,dlog_adhesion_kpa,44,-0.11267102518012354,0.193689833683454,0.7597207103107747,Collagen alpha-4(VI) chain,41.148,3.21e-29,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134725351,dlog_adhesion_kpa,44,0.2727496291035243,0.20071754726512295,0.7597207103107747,Peroxiredoxin-like 2A (Peroxiredoxin-like 2 activated in M-CSF stimulated monocytes) (Protein PAMM) (Redox-regulatory protein FAM213A),50,3.98e-57,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134695612,dlog_adhesion_kpa,44,0.31537757216238493,0.2046827950074434,0.7597207103107747,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),33.968,2.709999999999999e-118,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134725830,dlog_adhesion_kpa,44,0.2705682522947158,0.2067255946561406,0.7597207103107747,Protein disulfide-isomerase (PDI) (EC 5.3.4.1) (Cellular thyroid hormone-binding protein) (Prolyl 4-hydroxylase subunit beta) (p55),63.053,0,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134700327,dlog_adhesion_kpa,44,0.16527131133899317,0.20788377645319706,0.7597207103107747,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9),44.848,3.51e-48,genome_blast,TRUE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134680752,dlog_adhesion_kpa,44,0.1259701662013333,0.21399256982571271,0.7616001242949315,"Prolyl 4-hydroxylase subunit alpha-1 (4-PH alpha-1) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-1)",41.843,1.1799999999999999e-129,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134721362,dlog_adhesion_kpa,44,-0.33214055039670304,0.21597615465080147,0.7616001242949315,Valacyclovir hydrolase (VACVase) (Valacyclovirase) (EC 3.1.-.-) (Biphenyl hydrolase-like protein),50.98,8.109999999999999e-96,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134721033,dlog_adhesion_kpa,44,0.3028693105722635,0.23808467314469467,0.8006098616129564,Tubulin-specific chaperone cofactor E-like protein (EL) (Leucine-rich repeat-containing protein 35),34.834,4.8000000000000006e-80,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
LOC134707510,dlog_adhesion_kpa,44,0.18268044701270006,0.24073984833604262,0.8006098616129564,Tyrosinase 2,33.508,1.04e-75,genome_blast,FALSE,TRUE,candidate,exploratory,NA,NA,NA,1,1,NA
