LOC_ID,metric,n,slope_wls,p_wls,q_wls,protein_name
LOC134722124,adhesion_kpa,46,-10.861474524549921,0.3554835317394589,0.850164376064747,Hypoxia up-regulated protein 1
LOC134706576,adhesion_kpa,46,-1.5147485622777659,0.9200915002710055,0.9870331256021276,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)"
LOC134725152,adhesion_kpa,46,6.208257435703984,0.6890676025806661,0.9870331256021276,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)"
LOC134712215,adhesion_kpa,46,17.098505695623487,0.3157018321388234,0.850164376064747,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2)
LOC134711376,adhesion_kpa,46,-7.67617803300656,0.5354508178335107,0.9638114721003193,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)
LOC134725758,adhesion_kpa,46,-34.13009291224686,0.033265073154294965,0.8479938642000643,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1)
LOC134695781,adhesion_kpa,46,-3.144019935868104,0.7631347215733065,0.9870331256021276,97 kDa heat shock protein (Heat shock protein 110)
LOC134685659,adhesion_kpa,46,13.629248867611945,0.26104349421581857,0.850164376064747,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)"
LOC134721501,adhesion_kpa,46,11.747298382769676,0.3003384800362368,0.850164376064747,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)
LOC134714392,adhesion_kpa,46,8.549716393528362,0.5272902789241403,0.9638114721003193,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)
LOC134728203,adhesion_kpa,46,11.886069201499103,0.29558688670517286,0.850164376064747,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)"
LOC134721377,adhesion_kpa,46,4.0551892225977975,0.7727515656372307,0.9870331256021276,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)"
LOC134709977,adhesion_kpa,46,-6.910596008428274,0.7482404950037045,0.9870331256021276,Heat shock protein HSP 90-alpha
LOC134716333,adhesion_kpa,46,-23.37436118794557,0.15754424720480303,0.850164376064747,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)"
LOC134680973,adhesion_kpa,46,-2.6738836077744104,0.6692937573472204,0.9870331256021276,Collagen alpha-6(VI) chain
LOC134716384,adhesion_kpa,46,3.236887551047386,0.6266024718794745,0.9870331256021276,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134708353,adhesion_kpa,46,-1.497280393113574,0.9126158608418637,0.9870331256021276,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8)
LOC134684257,adhesion_kpa,46,23.323495795305618,0.1953494513348552,0.850164376064747,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]"
LOC134722108,adhesion_kpa,46,2.6593786127337253,0.7541077101794017,0.9870331256021276,Collagen alpha-1(XXI) chain
LOC134695253,adhesion_kpa,46,19.244878238218494,0.2275504162878866,0.850164376064747,Collagen alpha-3(VI) chain
LOC134707467,adhesion_kpa,46,0.5261865616608036,0.9378232494982158,0.9870331256021276,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1)
LOC134716146,adhesion_kpa,46,3.2605489461396955,0.7576303261261559,0.9870331256021276,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1)
LOC134715482,adhesion_kpa,46,-0.6427574716479675,0.9794623910097606,0.9870331256021276,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)
LOC134692100,adhesion_kpa,46,9.463410317050645,0.193629288827268,0.850164376064747,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134682955,adhesion_kpa,46,0.9046379484057079,0.9299305506999936,0.9870331256021276,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)
LOC134720973,adhesion_kpa,46,-20.06437491654574,0.1318505884538173,0.850164376064747,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13)
LOC134716385,adhesion_kpa,46,4.0153431154059875,0.37891289817247653,0.8525540208880722,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134720932,adhesion_kpa,46,6.41731936697832,0.08076132040000612,0.8479938642000643,Byssal peroxidase-like protein 2
LOC134721315,adhesion_kpa,46,-0.5920540304648455,0.9157088473447405,0.9870331256021276,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20)
LOC134695001,adhesion_kpa,46,-3.2050168876898075,0.8182181911592123,0.9870331256021276,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p)
LOC134710997,adhesion_kpa,46,-7.472731382796219,0.24529564431663312,0.850164376064747,"Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)"
LOC134691221,adhesion_kpa,46,-2.5402822346531257,0.8816441230722152,0.9870331256021276,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta)
LOC134697127,adhesion_kpa,46,39.69725485098397,0.06265854425393404,0.8479938642000643,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134722070,adhesion_kpa,46,-1.6687748879474242,0.89529984272048,0.9870331256021276,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)"
LOC134682488,adhesion_kpa,46,-0.21565364364378573,0.9739940663835243,0.9870331256021276,Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain)
LOC134690636,adhesion_kpa,46,-11.95052093475086,0.17670274960962745,0.850164376064747,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134721046,adhesion_kpa,46,-0.35883437163458476,0.9870331256021276,0.9870331256021276,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain]
LOC134701696,adhesion_kpa,46,8.509144570865994,0.5552020528153135,0.9716035924267987,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)
LOC134728119,adhesion_kpa,46,3.4587937259924435,0.7412789929166477,0.9870331256021276,Collagen alpha-1(XXII) chain
LOC134705706,adhesion_kpa,46,0.5198159544123584,0.9647281445854883,0.9870331256021276,Collagen alpha-1(V) chain
LOC134715908,adhesion_kpa,46,3.2217449766806947,0.8225354497532333,0.9870331256021276,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-)
LOC134720677,adhesion_kpa,46,-11.456046435845638,0.23591452150942188,0.850164376064747,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)
LOC134682504,adhesion_kpa,46,-5.199747812420355,0.5303368931338692,0.9638114721003193,Collagen alpha-3(VI) chain
LOC134725897,adhesion_kpa,46,-1.6548220182212225,0.8690496098781444,0.9870331256021276,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase)
LOC134697168,adhesion_kpa,46,7.798127711409446,0.6854911226307044,0.9870331256021276,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134686763,adhesion_kpa,46,28.226219506698815,0.04332180147778992,0.8479938642000643,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37)
LOC134711515,adhesion_kpa,46,11.743989749428664,0.3435155720263775,0.850164376064747,Collagen alpha-2(IV) chain
LOC134687560,adhesion_kpa,46,-14.77754369963701,0.347270180950611,0.850164376064747,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1)
LOC134720928,adhesion_kpa,46,18.133164214403145,0.06836934588945051,0.8479938642000643,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)
LOC134711985,adhesion_kpa,46,43.64098812443403,0.06546304417681319,0.8479938642000643,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)
LOC134715354,adhesion_kpa,46,-17.270538624620873,0.11995196672033619,0.850164376064747,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134693874,adhesion_kpa,46,-2.0102810528188244,0.9033535819408456,0.9870331256021276,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide]
LOC134707468,max_displacement,46,-0.00789034891499462,0.37943700353263365,0.7764502413680973,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein)
LOC134715138,max_displacement,46,-0.015119905602250535,0.3193246616221121,0.7665499816549648,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)"
LOC134714939,max_displacement,46,-0.03355797444607703,0.11842354076483276,0.7521249947448515,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)"
LOC134707842,max_displacement,46,-0.018164556045207766,0.47727875170620526,0.7849141385633409,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)"
LOC134714791,max_displacement,46,-0.01107155688602971,0.4456666502767225,0.7849141385633409,"Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)"
LOC134711783,max_displacement,46,-0.02247371099023749,0.18203737089643882,0.7521249947448515,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)]
LOC134706577,max_displacement,46,-0.021109666909941593,0.3120864570839494,0.7665499816549648,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)"
LOC134697300,max_displacement,46,0.009138334893855751,0.3820628171811272,0.7764502413680973,Byssal HSP-like protein 1
LOC134706345,max_displacement,46,-0.02435708171104812,0.10407362402284198,0.7521249947448515,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1)
LOC134700327,max_displacement,46,-0.01055188857440123,0.5691689932321092,0.8272648804768732,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9)
LOC134717350,max_displacement,46,-0.003832541769314635,0.6244259579452434,0.8418098165465947,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)
LOC134722124,max_displacement,46,0.006425632937440531,0.6678653448332972,0.8418098165465947,Hypoxia up-regulated protein 1
LOC134706576,max_displacement,46,-0.013066669689186539,0.49396640421210336,0.7849141385633409,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)"
LOC134725152,max_displacement,46,0.006524579811907672,0.7403899323841173,0.8621745174848441,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)"
LOC134712215,max_displacement,46,-0.020663175873283656,0.3395134427774118,0.7665499816549648,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2)
LOC134711376,max_displacement,46,0.01240162940074867,0.4293483784692437,0.7849141385633409,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)
LOC134725758,max_displacement,46,-6.513000621899714e-4,0.9751551078081755,0.9908218385877792,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1)
LOC134695781,max_displacement,46,-0.018994822271459266,0.14621111165985998,0.7521249947448515,97 kDa heat shock protein (Heat shock protein 110)
LOC134685659,max_displacement,46,-0.006500208582966514,0.6747224259351133,0.8418098165465947,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)"
LOC134721501,max_displacement,46,-0.009808418396605772,0.497116067232949,0.7849141385633409,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)
LOC134714392,max_displacement,46,-0.01998328197173248,0.24136910860442296,0.7665499816549648,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)
LOC134728203,max_displacement,46,-0.019303158598921403,0.1787106464637456,0.7521249947448515,"Serine--tRNA ligase, cytoplasmic (EC 6.1.1.11) (Seryl-tRNA synthetase) (SerRS) (Seryl-tRNA(Ser/Sec) synthetase)"
LOC134721377,max_displacement,46,-0.04736239204889331,0.00534500098047087,0.2582680672424131,"Alanine--tRNA ligase, cytoplasmic (EC 6.1.1.7) (Alanyl-tRNA synthetase) (AlaRS) (Renal carcinoma antigen NY-REN-42)"
LOC134709977,max_displacement,46,-0.015186358462066616,0.5777722974759114,0.8272648804768732,Heat shock protein HSP 90-alpha
LOC134716333,max_displacement,46,0.05381633038213882,0.008198986261663908,0.2582680672424131,"High affinity cAMP-specific and IBMX-insensitive 3',5'-cyclic phosphodiesterase 8B (HsPDE8B) (EC 3.1.4.53) (Cell proliferation-inducing gene 22 protein)"
LOC134680973,max_displacement,46,0.0032106955331478227,0.6860740985809156,0.8418098165465947,Collagen alpha-6(VI) chain
LOC134716384,max_displacement,46,0.00800951578488977,0.34068888073553993,0.7665499816549648,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134708353,max_displacement,46,-0.017610167823098665,0.3059106098072727,0.7665499816549648,Heat shock cognate 71 kDa protein (EC 3.6.4.10) (Heat shock 70 kDa protein 8)
LOC134684257,max_displacement,46,-0.04662820212929043,0.03813482096640839,0.7521249947448515,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]"
LOC134722108,max_displacement,46,0.007578216139893473,0.48064843717506667,0.7849141385633409,Collagen alpha-1(XXI) chain
LOC134695253,max_displacement,46,0.002318067087087482,0.9095972642590383,0.9908218385877792,Collagen alpha-3(VI) chain
LOC134707467,max_displacement,46,-0.011658575179225045,0.168122974262975,0.7521249947448515,Dual oxidase 1 (EC 1.11.1.-) (EC 1.6.3.1)
LOC134716146,max_displacement,46,-0.013218028146153518,0.32146236340643614,0.7665499816549648,Spermine oxidase (EC 1.5.3.16) (Polyamine oxidase 1) (PAO-1) (PAOh1)
LOC134715482,max_displacement,46,-0.023337711441653076,0.45978304383710034,0.7849141385633409,Tubulin-specific chaperone A (TCP1-chaperonin cofactor A) (Tubulin-folding cofactor A) (CFA)
LOC134692100,max_displacement,46,0.011926803602583809,0.19666639256864768,0.7521249947448515,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134682955,max_displacement,46,5.833700699751711e-4,0.9643525377103248,0.9908218385877792,Endoplasmin (94 kDa glucose-regulated protein) (GRP-94) (Heat shock protein 90 kDa beta member 1)
LOC134720973,max_displacement,46,0.026117787630929725,0.12182240079347939,0.7521249947448515,Heat shock factor-binding protein 1 (Nasopharyngeal carcinoma-associated antigen 13) (NPC-A-13)
LOC134716385,max_displacement,46,0.007168929717308994,0.21345283464493636,0.7521249947448515,ACDC (Byssal EP-like protein 1) (EP-protein-1)
LOC134720932,max_displacement,46,0.008306170416875433,0.07459614517451055,0.7521249947448515,Byssal peroxidase-like protein 2
LOC134721315,max_displacement,46,-0.00640808861621142,0.3641623454634022,0.7764502413680973,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20)
LOC134695001,max_displacement,46,-0.0056173580632513055,0.7507872677134091,0.8621745174848441,DnaJ homolog subfamily B member 11 (APOBEC1-binding protein 2) (ABBP-2) (ER-associated DNAJ) (ER-associated Hsp40 co-chaperone) (Endoplasmic reticulum DNA J domain-containing protein 3) (ER-resident protein ERdj3) (ERdj3) (ERj3p)
LOC134710997,max_displacement,46,-9.465382205911111e-5,0.9908218385877792,0.9908218385877792,"Peroxiredoxin-5, mitochondrial (EC 1.11.1.24) (Alu corepressor 1) (Antioxidant enzyme B166) (AOEB166) (Liver tissue 2D-page spot 71B) (PLP) (Peroxiredoxin V) (Prx-V) (Peroxisomal antioxidant enzyme) (TPx type VI) (Thioredoxin peroxidase PMP20) (Thioredoxin-dependent peroxiredoxin 5)"
LOC134691221,max_displacement,46,0.026913903708712432,0.20938100720770736,0.7521249947448515,Glutathione S-transferase A (GST-A) (EC 2.5.1.18) (GST class-theta)
LOC134697127,max_displacement,46,0.027557763835685395,0.3156845005525654,0.7665499816549648,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134722070,max_displacement,46,-0.008142962252274455,0.6122280704582413,0.8418098165465947,"Phenylalanine--tRNA ligase, mitochondrial (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase) (PheRS)"
LOC134682488,max_displacement,46,0.0033825542588771587,0.686635738119501,0.8418098165465947,Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain)
LOC134690636,max_displacement,46,-0.007219944309260957,0.5236524579647036,0.8046367037018617,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134721046,max_displacement,46,-0.004223308321355399,0.8801435414963318,0.9901614841833732,Glutathione hydrolase 1 proenzyme (EC 3.4.19.13) (Gamma-glutamyltransferase 1) (Gamma-glutamyltranspeptidase 1) (GGT 1) (EC 2.3.2.2) (Leukotriene-C4 hydrolase) (EC 3.4.19.14) (CD antigen CD224) [Cleaved into: Glutathione hydrolase 1 heavy chain; Glutathione hydrolase 1 light chain]
LOC134701696,max_displacement,46,0.01238101645833661,0.4983581832148196,0.7849141385633409,Heat shock 70 kDa protein 12A (Heat shock protein family A member 12A)
LOC134728119,max_displacement,46,0.007389880745096132,0.5777442956298031,0.8272648804768732,Collagen alpha-1(XXII) chain
LOC134705706,max_displacement,46,0.025639416709658275,0.07979353827785982,0.7521249947448515,Collagen alpha-1(V) chain
LOC134715908,max_displacement,46,0.00574070137820275,0.7526920390740702,0.8621745174848441,Dye-decolorizing peroxidase YfeX (EC 1.11.1.-)
LOC134720677,max_displacement,46,8.816679251546315e-4,0.943175099802223,0.9908218385877792,Glutathione S-transferase omega-1 (GSTO-1) (EC 2.5.1.18) (Glutathione S-transferase omega 1-1) (GSTO 1-1) (Glutathione-dependent dehydroascorbate reductase) (EC 1.8.5.1) (Monomethylarsonic acid reductase) (MMA(V) reductase) (EC 1.20.4.2) (S-(Phenacyl)glutathione reductase) (SPG-R)
LOC134682504,max_displacement,46,2.820067002596847e-4,0.9786523662365578,0.9908218385877792,Collagen alpha-3(VI) chain
LOC134725897,max_displacement,46,0.010303007347943994,0.4166682303624114,0.7849141385633409,Glyoxalase 3 (EC 4.2.1.130) (Glutathione-independent glyoxalase)
LOC134697168,max_displacement,46,0.03004317206088858,0.21489285564138613,0.7521249947448515,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B)
LOC134686763,max_displacement,46,-0.0010996046056642342,0.9517491374827345,0.9908218385877792,Hsp90 co-chaperone Cdc37 (Hsp90 chaperone protein kinase-targeting subunit) (p50Cdc37)
LOC134711515,max_displacement,46,-0.0159648276523036,0.30973316875772433,0.7665499816549648,Collagen alpha-2(IV) chain
LOC134687560,max_displacement,46,0.026699196244234502,0.1782594938510044,0.7521249947448515,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1) (Superoxide dismutase 1)
LOC134720928,max_displacement,46,-0.02125234871898577,0.0932584674216674,0.7521249947448515,Multidrug resistance-associated protein 1 (EC 7.6.2.2) (ATP-binding cassette sub-family C member 1) (Glutathione-S-conjugate-translocating ATPase ABCC1) (EC 7.6.2.3) (Leukotriene C(4) transporter) (LTC4 transporter)
LOC134711985,max_displacement,46,-0.030348645839683816,0.3197753913008802,0.7665499816549648,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B)
LOC134715354,max_displacement,46,0.006899171607021313,0.6290461529243732,0.8418098165465947,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma)
LOC134693874,max_displacement,46,-0.008233272160106282,0.6948271501654433,0.8418098165465947,Basement membrane-specific heparan sulfate proteoglycan core protein (HSPG) (Perlecan) (PLC) [Cleaved into: Endorepellin; LG3 peptide]
LOC134707468,dlog_max_force,45,0.05512723282161423,0.6739813024689183,0.9266740383001923,Dual oxidase maturation factor 1 (Dual oxidase activator 1) (Numb-interacting protein)
LOC134715138,dlog_max_force,45,-0.1031001168709086,0.6432928265370947,0.9266740383001923,"Stress-70 protein, mitochondrial (75 kDa glucose-regulated protein) (GRP-75) (Heat shock 70 kDa protein 9)"
LOC134714939,dlog_max_force,45,-0.08006421497329662,0.7971714483398231,0.9266740383001923,"Threonine--tRNA ligase 1, cytoplasmic (EC 6.1.1.3) (Threonine--tRNA ligase, cytoplasmic) (Threonyl-tRNA synthetase) (ThrRS) (Threonyl-tRNA synthetase 1)"
LOC134707842,dlog_max_force,45,-0.36786032658577955,0.3108320157486571,0.9197831031526784,"Methionine--tRNA ligase, cytoplasmic (EC 6.1.1.10) (Methionyl-tRNA synthetase) (MetRS)"
LOC134714791,dlog_max_force,45,0.19919531954030667,0.4246464044306325,0.9266740383001923,"Asparagine--tRNA ligase, cytoplasmic (EC 6.1.1.22) (Asparaginyl-tRNA synthetase) (AsnRS)"
LOC134711783,dlog_max_force,45,0.061104221034006895,0.7979936992381459,0.9266740383001923,Bifunctional glutamate/proline--tRNA ligase (Bifunctional aminoacyl-tRNA synthetase) [Includes: Glutamate--tRNA ligase (EC 6.1.1.17) (Glutamyl-tRNA synthetase); Proline--tRNA ligase (EC 6.1.1.15) (Prolyl-tRNA synthetase) (ProRS)]
LOC134706577,dlog_max_force,45,0.20731875465532398,0.523140594817832,0.9266740383001923,"10 kDa heat shock protein, mitochondrial (Hsp10) (10 kDa chaperonin) (Chaperonin 10) (CPN10)"
LOC134697300,dlog_max_force,45,-0.16992611723722362,0.2750790616523786,0.9197831031526784,Byssal HSP-like protein 1
LOC134706345,dlog_max_force,45,0.10928336482352896,0.651590242605532,0.9266740383001923,Glycine--tRNA ligase (EC 6.1.1.14) (Diadenosine tetraphosphate synthetase) (Ap4A synthetase) (EC 2.7.7.-) (Glycyl-tRNA synthetase) (GlyRS) (Glycyl-tRNA synthetase 1)
LOC134700327,dlog_max_force,45,0.1369527842171216,0.5815877488275937,0.9266740383001923,Glutathione peroxidase 7 (GPx-7) (GSHPx-7) (EC 1.11.1.9)
LOC134717350,dlog_max_force,45,-0.10685475532706258,0.3513280642196386,0.9197831031526784,Superoxide dismutase [Cu-Zn] (EC 1.15.1.1)
LOC134722124,dlog_max_force,45,-0.10537199386653376,0.6300601224415776,0.9266740383001923,Hypoxia up-regulated protein 1
LOC134706576,dlog_max_force,45,-0.06384659591736633,0.8256383773304768,0.9266740383001923,"60 kDa heat shock protein, mitochondrial (EC 5.6.1.7) (60 kDa chaperonin) (Chaperonin 60) (CPN60) (Heat shock protein 60) (HSP-60) (Hsp60)"
LOC134725152,dlog_max_force,45,0.11155626085792784,0.6781332330397225,0.9266740383001923,"Prolyl 4-hydroxylase subunit alpha-2 (4-PH alpha-2) (EC 1.14.11.2) (Procollagen-proline,2-oxoglutarate-4-dioxygenase subunit alpha-2)"
LOC134712215,dlog_max_force,45,0.09586223638730768,0.7945185758789488,0.9266740383001923,Egl nine homolog 1 (EC 1.14.11.29) (Hypoxia-inducible factor prolyl hydroxylase 2) (HIF-PH2) (HIF-prolyl hydroxylase 2) (HPH-2) (Prolyl hydroxylase domain-containing protein 2) (PHD2)
LOC134711376,dlog_max_force,45,-0.36368746172235944,0.09445735261034595,0.7091526723833597,Hypoxia-inducible factor 1-alpha (HIF-1-alpha) (HIF1-alpha)
LOC134725758,dlog_max_force,45,-0.21351752438374022,0.47207170092043327,0.9266740383001923,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1)
LOC134695781,dlog_max_force,45,0.12759065162025876,0.53254282039727,0.9266740383001923,97 kDa heat shock protein (Heat shock protein 110)
LOC134685659,dlog_max_force,45,0.10343656813033614,0.6506270330387789,0.9266740383001923,"Leucine--tRNA ligase, cytoplasmic (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS) (cLRS)"
LOC134721501,dlog_max_force,45,0.045715738789278815,0.8268614493137296,0.9266740383001923,Lysine--tRNA ligase (EC 2.7.7.-) (EC 6.1.1.6) (Lysyl-tRNA synthetase) (LysRS)
LOC134714392,dlog_max_force,45,-0.45757013079776393,0.07613307045357144,0.6877438718275141,Phenylalanine--tRNA ligase alpha subunit (EC 6.1.1.20) (Phenylalanyl-tRNA synthetase alpha subunit) (PheRS)
