LOC_ID,metric,metric_type,n,slope,p_lm,rho_partial,q_lm,protein_name,gene_set
LOC134691212,adhesion_kpa,level,43,54.05906838172538,4.13173954664325e-4,0.5199645238601587,0.4168925202563039,NA,DEG_union
LOC134715335,adhesion_kpa,level,43,21.361043572682874,0.0017439260304252895,0.3537771413366482,0.6045367606173657,Chitin synthase chs-2 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase chs-2),DEG_union
LOC134694055,adhesion_kpa,level,43,21.367487451650884,0.0017974333814193234,0.3802428469274082,0.6045367606173657,NA,DEG_union
LOC134715081,adhesion_kpa,level,43,60.88785201777179,0.0030412816713808752,0.301485243481328,0.6680985375954451,Myocyte-specific enhancer factor 2C,DEG_union
LOC134712824,adhesion_kpa,level,43,71.38209688012836,0.004112599976044087,0.27563517505079865,0.6680985375954451,Serine/threonine-protein kinase 24 (EC 2.7.11.1) (Mammalian STE20-like protein kinase 3) (MST-3) (STE20-like kinase MST3) [Cleaved into: Serine/threonine-protein kinase 24 36 kDa subunit (Mammalian STE20-like protein kinase 3 N-terminal) (MST3/N); Serine/threonine-protein kinase 24 12 kDa subunit (Mammalian STE20-like protein kinase 3 C-terminal) (MST3/C)],DEG_union
LOC134725758,adhesion_kpa,level,43,-42.48862382008335,0.004322046790196271,-0.506893118925394,0.6680985375954451,Peroxiredoxin-1 (EC 1.11.1.24) (Thioredoxin-dependent peroxiredoxin 1),DEG_union
LOC134710394,adhesion_kpa,level,43,-18.901713335571028,0.005105500951263685,-0.3544859746803976,0.6680985375954451,32 kDa beta-galactoside-binding lectin (32 kDa GBP),DEG_union
LOC134691023,adhesion_kpa,level,43,43.49239526123372,0.0052971142723127465,0.3628155594671466,0.6680985375954451,NA,DEG_union
LOC134685650,adhesion_kpa,level,43,61.487855504535695,0.006222724359924863,0.5501800169083663,0.6781262150122938,R-spondin-2 (Roof plate-specific spondin-2),DEG_union
LOC134694719,adhesion_kpa,level,43,28.632195551119086,0.006720775173560889,0.43886315448208024,0.6781262150122938,NA,DEG_union
LOC134725793,adhesion_kpa,level,43,-49.323263590728125,0.007722712170852909,-0.44037398571920905,0.7083833254900532,NA,DEG_union
LOC134700975,adhesion_kpa,level,43,36.85128812136224,0.009916734597844682,0.4735628583048889,0.8181274618402863,NA,DEG_union
LOC134685157,adhesion_kpa,level,43,-58.9551993787651,0.012362155778608549,-0.35552564672894976,0.8181274618402863,Transcription initiation factor TFIID subunit 8 (TBP-associated factor 8),DEG_union
LOC134719022,adhesion_kpa,level,43,43.73346406190948,0.012727698832305831,0.3953214125289467,0.8181274618402863,Transcription initiation factor IIA subunit 2 (General transcription factor IIA subunit 2) (Transcription initiation factor IIA gamma chain) (TFIIA-gamma),DEG_union
LOC134697285,adhesion_kpa,level,43,18.416474957528923,0.013285678933659817,0.29841404420644196,0.8181274618402863,Sterol regulatory element-binding protein 1 (SREBP-1) (Sterol regulatory element-binding transcription factor 1) [Cleaved into: Processed sterol regulatory element-binding protein 1 (Transcription factor SREBF1)],DEG_union
LOC134697375,adhesion_kpa,level,43,35.064053590612026,0.014127469771468315,0.3437515406814471,0.8181274618402863,"Myotubularin-related protein 8 (Phosphatidylinositol-3,5-bisphosphate 3-phosphatase) (EC 3.1.3.95) (Phosphatidylinositol-3-phosphate phosphatase) (EC 3.1.3.64)",DEG_union
LOC134715516,adhesion_kpa,level,43,-25.265341212389625,0.01548042737764503,-0.4084338002669515,0.8181274618402863,Chitin synthase chs-2 (EC 2.4.1.16) (Chitin-UDP acetyl-glucosaminyl transferase chs-2),DEG_union
LOC134691295,adhesion_kpa,level,43,-38.94517012305504,0.01582550815048543,-0.21015621640324939,0.8181274618402863,Bystin,DEG_union
LOC134711990,adhesion_kpa,level,43,-38.69346326891481,0.01814388812463658,-0.3909443578471645,0.8181274618402863,Calmodulin-2 (CaM 2),DEG_union
LOC134695253,adhesion_kpa,level,43,35.023198456746485,0.0192527509435092,0.36198560606502644,0.8181274618402863,Collagen alpha-3(VI) chain,DEG_union
LOC134688189,adhesion_kpa,level,43,-52.384295367749615,0.020251384335110784,-0.386058001937773,0.8181274618402863,Ras-related protein Rab-23,DEG_union
LOC134685538,adhesion_kpa,level,43,-23.79977201375474,0.022281853499468908,-0.24986343083654952,0.8181274618402863,Splicing factor 3A subunit 2 (SF3a66) (Spliceosome-associated protein 62) (SAP 62),DEG_union
LOC134725475,adhesion_kpa,level,43,26.76902123141932,0.022515534229735647,0.29953896069839253,0.8181274618402863,Stearoyl-CoA desaturase 5 (EC 1.14.19.1) (Acyl-CoA-desaturase 4) (Stearoyl-CoA 9-desaturase),DEG_union
LOC134693464,adhesion_kpa,level,43,-37.786337706825975,0.023660114660876846,-0.14628077155722569,0.8181274618402863,"Alanine--glyoxylate aminotransferase (AGT) (EC 2.6.1.44) (Serine--pyruvate aminotransferase, mitochondrial) (SPT) (EC 2.6.1.51)",DEG_union
LOC134716805,adhesion_kpa,level,43,14.751164554601369,0.02389363373856086,0.3551031713797591,0.8181274618402863,NA,DEG_union
LOC134706394,adhesion_kpa,level,43,-35.46526464867524,0.026867709414842705,-0.356181462998742,0.8181274618402863,Protein disulfide-isomerase A4 (EC 5.3.4.1) (Endoplasmic reticulum resident protein 70) (ER protein 70) (ERp70) (Endoplasmic reticulum resident protein 72) (ER protein 72) (ERp-72) (ERp72),DEG_union
LOC134725161,adhesion_kpa,level,43,-19.979449053861053,0.02767452360008504,-0.3214663501788214,0.8181274618402863,Sodium-independent sulfate anion transporter (Kidney brain anion transporter) (KBAT) (Solute carrier family 26 member 11),DEG_union
LOC134703424,adhesion_kpa,level,43,-61.97743664973139,0.02802585289187467,-0.3505081779239482,0.8181274618402863,NA,DEG_union
LOC134713745,adhesion_kpa,level,43,31.593725313150845,0.029786467098578347,0.1952609425395035,0.8181274618402863,Actin-2 (EC 3.6.4.-),DEG_union
LOC134702631,adhesion_kpa,level,43,-64.17837556742727,0.030543324179880198,-0.41392801503911963,0.8181274618402863,NA,DEG_union
LOC134685014,adhesion_kpa,level,43,21.54027877155378,0.030563924822554794,0.27182930066134986,0.8181274618402863,ETS homologous factor (ETS domain-containing transcription factor),DEG_union
LOC134702752,adhesion_kpa,level,43,-65.37435250921,0.030763580017992825,-0.38056257446780334,0.8181274618402863,NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2),DEG_union
LOC134709552,adhesion_kpa,level,43,13.035935535828697,0.031140479135183603,0.33701861856389015,0.8181274618402863,NA,DEG_union
LOC134721691,adhesion_kpa,level,43,-10.228628184739176,0.03128355878792913,-0.2705739667202108,0.8181274618402863,NA,DEG_union
LOC134704248,adhesion_kpa,level,43,-54.517199389022,0.032880300606080944,-0.41269975789280955,0.8181274618402863,NA,DEG_union
LOC134704388,adhesion_kpa,level,43,-61.3013088355832,0.033246633317368164,-0.39550681101199225,0.8181274618402863,NA,DEG_union
LOC134684257,adhesion_kpa,level,43,33.07266469958262,0.03365733895272754,0.3907481761941962,0.8181274618402863,"Peptidyl-prolyl cis-trans isomerase FKBP4 (PPIase FKBP4) (EC 5.2.1.8) (52 kDa FK506-binding protein) (52 kDa FKBP) (FKBP-52) (FK506-binding protein 4) (FKBP-4) (HSP-binding immunophilin) (HBI) (Immunophilin FKBP52) (Rotamase) [Cleaved into: Peptidyl-prolyl cis-trans isomerase FKBP4, N-terminally processed]",DEG_union
LOC134682938,adhesion_kpa,level,43,29.974825480097227,0.03367593928378135,0.30719626206665823,0.8181274618402863,Dynein axonemal intermediate chain 7,DEG_union
LOC134687523,adhesion_kpa,level,43,33.25237551729676,0.03643382842148484,0.2989361217233396,0.8181274618402863,NA,DEG_union
LOC134725929,adhesion_kpa,level,43,15.83621956058043,0.037413114950816805,0.20916396551669292,0.8181274618402863,Cadherin-99C,DEG_union
LOC134724841,adhesion_kpa,level,43,33.82890535737398,0.03771510394333174,0.4414480036147416,0.8181274618402863,26S proteasome regulatory subunit 6A (26S proteasome AAA-ATPase subunit RPT5) (Proteasome 26S subunit ATPase 3) (Spermatogenic cell/sperm-associated Tat-binding protein homolog SATA) (Tat-binding protein 1) (TBP-1),DEG_union
LOC134722512,adhesion_kpa,level,43,-14.23277242879584,0.037738540894942475,-0.38883460434107214,0.8181274618402863,Probable thiopurine S-methyltransferase (Thiopurine methyltransferase) (EC 2.1.1.67),DEG_union
LOC134704239,adhesion_kpa,level,43,-53.58095547010113,0.03945756557358791,-0.3289656050400196,0.8181274618402863,NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6),DEG_union
LOC134682488,adhesion_kpa,level,43,14.433852372468731,0.039720601121940716,0.2533803516995152,0.8181274618402863,Collagen alpha-5(VI) chain (Collagen alpha-1(XXIX) chain),DEG_union
LOC134707011,adhesion_kpa,level,43,61.712464309530766,0.03974763831795734,0.17954526295175766,0.8181274618402863,Far upstream element-binding protein 3 (FUSE-binding protein 3),DEG_union
LOC134703106,adhesion_kpa,level,43,-54.35955195445032,0.039799750928578695,-0.3713702828411716,0.8181274618402863,NA,DEG_union
LOC134683261,adhesion_kpa,level,43,21.949014475997075,0.04019223704023529,0.2812890638837119,0.8181274618402863,NA,DEG_union
LOC134716539,adhesion_kpa,level,43,13.067346132162465,0.041795132743027374,0.24834507632353503,0.8181274618402863,Apolipoprotein(a) (Apo(a)) (Lp(a)) (EC 3.4.21.-),DEG_union
LOC134702917,adhesion_kpa,level,43,-57.226870217231976,0.04242672169188734,-0.39968358543057214,0.8181274618402863,NA,DEG_union
LOC134710954,adhesion_kpa,level,43,12.258766073769213,0.04343160862275636,0.30808265617066605,0.8181274618402863,Caveolin-1,DEG_union
LOC134703453,adhesion_kpa,level,43,-53.055458918737955,0.043794400534139515,-0.369123165362437,0.8181274618402863,NA,DEG_union
LOC134695436,adhesion_kpa,level,43,44.62104430639134,0.04425010231725973,0.19141997098568403,0.8181274618402863,"DNA topoisomerase 2-alpha (EC 5.6.2.2) (DNA topoisomerase II, alpha isozyme)",DEG_union
LOC134698389,adhesion_kpa,level,43,-36.906132118339805,0.04460645913277575,-0.396962074079876,0.8181274618402863,NA,DEG_union
LOC134702607,adhesion_kpa,level,43,-54.61021872162,0.048628083378459065,-0.3098303776192157,0.8181274618402863,NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6),DEG_union
LOC134717428,adhesion_kpa,level,43,-21.16813166426127,0.04955654601738291,-0.3715936503189226,0.8181274618402863,Translocon-associated protein subunit delta (TRAP-delta) (Signal sequence receptor subunit delta) (SSR-delta),DEG_union
LOC134708400,adhesion_kpa,level,43,30.652819763225942,0.04970875872284315,0.26984845786505623,0.8181274618402863,NA,DEG_union
LOC134703579,adhesion_kpa,level,43,-54.41160557718929,0.049713429494598116,-0.37140469472513904,0.8181274618402863,NA,DEG_union
LOC134706365,adhesion_kpa,level,43,-49.10825477321714,0.051890307343315324,-0.2702188540274706,0.8181274618402863,ADP-ribosylation factor 2,DEG_union
LOC134702767,adhesion_kpa,level,43,-71.49882611151493,0.05256112061063373,-0.3329169357081372,0.8181274618402863,NADH-ubiquinone oxidoreductase chain 1 (EC 7.1.1.2) (NADH dehydrogenase subunit 1),DEG_union
LOC134700319,adhesion_kpa,level,43,-20.060495337888447,0.052826450732142455,-0.2821013018338896,0.8181274618402863,NA,DEG_union
LOC134711009,adhesion_kpa,level,43,9.856794905206224,0.05289813593403476,0.38875519075799303,0.8181274618402863,Caveolin-1,DEG_union
LOC134702906,adhesion_kpa,level,43,-52.109378598393704,0.05387516441482704,-0.39140009832810585,0.8181274618402863,NA,DEG_union
LOC134693828,adhesion_kpa,level,43,-66.93093858800631,0.054050148332439846,-0.26851506740517467,0.8181274618402863,Segment polarity protein dishevelled homolog DVL-3 (Dishevelled-3) (DSH homolog 3),DEG_union
LOC134711899,adhesion_kpa,level,43,26.189269777761375,0.054285288452864525,0.2877750905740045,0.8181274618402863,Ectonucleoside triphosphate diphosphohydrolase 1 (EC 3.6.1.5) (ATP diphosphohydrolase) (ATP-DPH) (ATPDase) (Ecto-ATP diphosphohydrolase 1) (Ecto-ATPDase 1) (Ecto-ATPase 1) (Ecto-apyrase) (Lymphoid cell activation antigen) (Nucleoside triphosphate diphosphohydrolase 1) (NTPDase1) (CD antigen CD39) [Cleaved into: Ectonucleoside triphosphate diphosphohydrolase 1 27 kDa subunit; Ectonucleoside triphosphate diphosphohydrolase 1 54 kDa subunit],DEG_union
LOC134704809,adhesion_kpa,level,43,44.07713818242028,0.05489703796237535,0.25013546290832017,0.8181274618402863,Telomere-associated protein RIF1 (Rap1-interacting factor 1 homolog),DEG_union
LOC134691016,adhesion_kpa,level,43,36.90283506058274,0.05507839123862747,0.35298270934626974,0.8181274618402863,Sortilin (Neurotensin receptor 3) (NTR3) (mNTR3),DEG_union
LOC134703938,adhesion_kpa,level,43,-54.068954815532315,0.05528346259334301,-0.3823165597972952,0.8181274618402863,NA,DEG_union
LOC134706605,adhesion_kpa,level,43,31.67791470937284,0.05569509971539017,0.2771636368783723,0.8181274618402863,COMM domain-containing protein 3 (Protein Bup) (Protein PIL),DEG_union
LOC134706590,adhesion_kpa,level,43,35.77967967106508,0.055947269442001735,0.300299070616396,0.8181274618402863,Actin-related protein 2/3 complex subunit 2 (Arp2/3 complex 34 kDa subunit) (p34-ARC),DEG_union
LOC134684307,adhesion_kpa,level,43,19.803250504054425,0.05963155175554466,0.2560647115042612,0.8322086156277476,NA,DEG_union
LOC134684642,adhesion_kpa,level,43,36.71450459026827,0.05963707031895902,0.40265038689754973,0.8322086156277476,NA,DEG_union
LOC134722108,adhesion_kpa,level,43,14.794395204349405,0.059713941106872816,0.25716413413675576,0.8322086156277476,Collagen alpha-1(XXI) chain,DEG_union
LOC134704118,adhesion_kpa,level,43,-44.19288998587878,0.06087734529758582,-0.3727182499485574,0.8322086156277476,NA,DEG_union
LOC134696787,adhesion_kpa,level,43,32.885707422652565,0.06242608942121629,0.29484926932485006,0.8322086156277476,N-glycosidase R617 (EC 3.2.2.-) (Riboflavin biosynthesis intermediates N-glycosidase),DEG_union
LOC134724706,adhesion_kpa,level,43,32.83283202206526,0.06286846823346422,0.35797474971913945,0.8322086156277476,NA,DEG_union
LOC134681012,adhesion_kpa,level,43,25.667173894298678,0.06302788348836749,0.340414879906276,0.8322086156277476,Apoptosis-inducing factor 3 (EC 1.-.-.-) (Apoptosis-inducing factor-like protein),DEG_union
LOC134702862,adhesion_kpa,level,43,-47.11642029837821,0.06510958896377075,-0.38964111761831755,0.8322086156277476,NA,DEG_union
LOC134715211,adhesion_kpa,level,43,22.33158394320229,0.06813719086568122,0.3026450383766269,0.8322086156277476,Pregnancy zone protein (C3 and PZP-like alpha-2-macroglobulin domain-containing protein 6),DEG_union
LOC134695220,adhesion_kpa,level,43,-35.886764534148504,0.07232393166727283,-0.3186863604359182,0.8322086156277476,NA,DEG_union
LOC134712332,adhesion_kpa,level,43,25.39559731414038,0.07496512045032894,0.2862934888009543,0.8322086156277476,NA,DEG_union
LOC134714594,adhesion_kpa,level,43,25.969345782296006,0.07524203175730677,0.2739797537462862,0.8322086156277476,NA,DEG_union
LOC134704270,adhesion_kpa,level,43,-42.24076995272581,0.07779375496360404,-0.3572712438482693,0.8322086156277476,NA,DEG_union
LOC134685676,adhesion_kpa,level,43,-31.550730023009926,0.07792409865511547,-0.19296261975856877,0.8322086156277476,Aldehyde dehydrogenase family 3 member B1 (EC 1.2.1.28) (EC 1.2.1.5) (EC 1.2.1.7),DEG_union
LOC134719944,adhesion_kpa,level,43,19.913110109327384,0.07829900945064458,0.3142462572704876,0.8322086156277476,Inter-alpha-trypsin inhibitor heavy chain H3 (ITI heavy chain H3) (ITI-HC3) (Inter-alpha-inhibitor heavy chain 3),DEG_union
LOC134691722,adhesion_kpa,level,43,36.597582824643126,0.07831939784075692,0.29176542510495523,0.8322086156277476,ATP-dependent RNA helicase DDX24 (EC 3.6.4.13) (DEAD box protein 24),DEG_union
LOC134686740,adhesion_kpa,level,43,-14.123757195617888,0.07914457832472369,-0.28372799851468966,0.8322086156277476,NA,DEG_union
LOC134725495,adhesion_kpa,level,43,39.127055010658786,0.08041544233110157,0.3774960533447446,0.8322086156277476,Lethal(2) giant larvae protein homolog 1 (LLGL) (Mgl-1) (Mlgl),DEG_union
LOC134684656,adhesion_kpa,level,43,32.47716995117161,0.08079301890012346,0.21872108123694314,0.8322086156277476,Probable transmembrane reductase CYB561D1 (EC 7.2.1.3) (Cytochrome b561 domain-containing protein 1),DEG_union
LOC134694627,adhesion_kpa,level,43,-52.71303799302498,0.08102116476105213,-0.1332293457938732,0.8322086156277476,Pre-mRNA-splicing factor CWC22 homolog (Nucampholin homolog),DEG_union
LOC134703359,adhesion_kpa,level,43,-45.34208417476261,0.08215752196511782,-0.3373520322751808,0.8322086156277476,NA,DEG_union
LOC134681276,adhesion_kpa,level,43,-37.45436733225806,0.08334955101313217,-0.3597559173925931,0.8322086156277476,E3 ubiquitin-protein ligase RNF10 (EC 2.3.2.27) (RING finger protein 10),DEG_union
LOC134712551,adhesion_kpa,level,43,14.18156131151755,0.08406181984541992,0.3048610962944666,0.8322086156277476,NA,DEG_union
LOC134712367,adhesion_kpa,level,43,-33.45194090314078,0.08460797073666079,-0.27499638814983424,0.8322086156277476,Stress-induced-phosphoprotein 1 (STI1),DEG_union
LOC134715613,adhesion_kpa,level,43,31.319234009534817,0.08574223634387117,0.2892667711811662,0.8322086156277476,Transmembrane protein 127,DEG_union
LOC134686747,adhesion_kpa,level,43,13.269855118225227,0.08653079584732556,0.2558604295970579,0.8322086156277476,Headcase protein homolog (hHDC),DEG_union
LOC134705579,adhesion_kpa,level,43,45.035070653608386,0.08681794041312728,0.38898153301647787,0.8322086156277476,"Pikachurin (EGF-like, fibronectin type-III and laminin G-like domain-containing protein)",DEG_union
LOC134697133,adhesion_kpa,level,43,15.230270016707948,0.08862165094677413,0.22183001390199025,0.8322086156277476,NA,DEG_union
LOC134695169,adhesion_kpa,level,43,-60.5276824766345,0.08956975924833956,-0.30762892793224955,0.8322086156277476,Pleckstrin homology domain-containing family A member 8 (PH domain-containing family A member 8),DEG_union
LOC134706383,adhesion_kpa,level,43,24.391961284578652,0.09162663906015027,0.2390480263174713,0.8322086156277476,Histone deacetylase 11 (HD11) (EC 3.5.1.98),DEG_union
LOC134711985,adhesion_kpa,level,43,37.55566495734493,0.09276208421392022,0.2629564780577595,0.8322086156277476,Tubulin-folding cofactor B (Cytoskeleton-associated protein 1) (Cytoskeleton-associated protein CKAPI) (Tubulin-specific chaperone B),DEG_union
LOC134691226,adhesion_kpa,level,43,31.04708204255846,0.09425640874038399,0.33605974709304937,0.8322086156277476,Mediator of RNA polymerase II transcription subunit 30 (Mediator complex subunit 30) (TRAP/Mediator complex component TRAP25) (Thyroid hormone receptor-associated protein 6) (Thyroid hormone receptor-associated protein complex 25 kDa component) (Trap25),DEG_union
LOC134696458,adhesion_kpa,level,43,13.1417622399431,0.09442837395578003,0.2710512979304103,0.8322086156277476,NA,DEG_union
LOC134701763,adhesion_kpa,level,43,-47.43256822795894,0.09452592787692643,-0.24742545020308532,0.8322086156277476,NADH-ubiquinone oxidoreductase chain 6 (EC 7.1.1.2) (NADH dehydrogenase subunit 6),DEG_union
LOC134711796,adhesion_kpa,level,43,27.033561468224036,0.09465501657035351,0.29189179987424946,0.8322086156277476,NA,DEG_union
LOC134701490,adhesion_kpa,level,43,-27.925674828794683,0.0970415906361135,-0.19179196126538614,0.8322086156277476,Kinesin-like protein KIF28P (Kinesin-like protein 6),DEG_union
LOC134680615,adhesion_kpa,level,43,34.53788699971301,0.09757384290680995,0.2964712323790525,0.8322086156277476,Actin-related protein 2/3 complex subunit 3-A,DEG_union
LOC134704252,adhesion_kpa,level,43,-47.18715535801137,0.09832010277958629,-0.32780506462268977,0.8322086156277476,NA,DEG_union
LOC134721468,adhesion_kpa,level,43,22.961032292905983,0.0992505774752753,0.139316702322688,0.8322086156277476,NA,DEG_union
LOC134703410,adhesion_kpa,level,43,-41.1542883422456,0.10226787172900664,-0.3135113733073796,0.8322086156277476,NA,DEG_union
LOC134702857,adhesion_kpa,level,43,-44.606771101250345,0.10282215881153337,-0.2746570081492855,0.8322086156277476,NA,DEG_union
LOC134703448,adhesion_kpa,level,43,-47.06286869475523,0.1038243828592519,-0.2693013459449839,0.8322086156277476,NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2),DEG_union
LOC134715733,adhesion_kpa,level,43,-30.73414755487853,0.10434923938534026,-0.204427736846921,0.8322086156277476,"Inactive tyrosine-protein kinase transmembrane receptor ROR1 (mROR1) (Neurotrophic tyrosine kinase, receptor-related 1)",DEG_union
LOC134687106,adhesion_kpa,level,43,-45.565514835007036,0.10460124120884783,-0.3174701341701727,0.8322086156277476,NA,DEG_union
LOC134712481,adhesion_kpa,level,43,-35.86496686197196,0.10721820601182903,-0.2643323083980609,0.8322086156277476,Transcription factor Sox-2 (XSox2) (XlSox-2) (SRY (sex determining region Y)-box 2),DEG_union
LOC134705160,adhesion_kpa,level,43,20.35589077891477,0.10763297348019848,0.3216625820090271,0.8322086156277476,NA,DEG_union
LOC134688313,adhesion_kpa,level,43,25.376474453301082,0.10763829073431232,0.3096735731296229,0.8322086156277476,Excitatory amino acid transporter 2 (GLT-1) (Sodium-dependent glutamate/aspartate transporter 2) (Solute carrier family 1 member 2),DEG_union
LOC134703821,adhesion_kpa,level,43,-39.19029544285733,0.10854605720683226,-0.36260320587673933,0.8322086156277476,NA,DEG_union
LOC134703650,adhesion_kpa,level,43,-42.95602309004869,0.10863988671649455,-0.2589468510413448,0.8322086156277476,NA,DEG_union
LOC134706502,adhesion_kpa,level,43,-52.35419693047299,0.10895524591069264,-0.14864785544972553,0.8322086156277476,Tyrosine-protein phosphatase non-receptor type 4 (EC 3.1.3.48) (Protein-tyrosine phosphatase MEG1) (MEG) (PTPase-MEG1),DEG_union
LOC134710839,adhesion_kpa,level,43,28.589529529416872,0.1089615554679082,0.22525308277064124,0.8322086156277476,NA,DEG_union
LOC134690273,adhesion_kpa,level,43,-22.87849687557079,0.10996042859969286,-0.259490876846411,0.8322086156277476,Sodium- and chloride-dependent glycine transporter 2 (GlyT-2) (GlyT2) (Solute carrier family 6 member 5),DEG_union
LOC134703648,adhesion_kpa,level,43,-40.236400411870854,0.1111455332930874,-0.21755089025879648,0.8322086156277476,ATP synthase subunit a (F-ATPase protein 6),DEG_union
LOC134702864,adhesion_kpa,level,43,-51.53656653714655,0.11175528525510016,-0.3183300129831201,0.8322086156277476,NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2),DEG_union
LOC134719036,adhesion_kpa,level,43,16.139276339802844,0.11286666385917503,0.4090475061388899,0.8322086156277476,Pre-mRNA-splicing factor 18 (PRP18 homolog),DEG_union
LOC134715056,adhesion_kpa,level,43,-20.69661552481097,0.11412186026115743,-0.2915777490545812,0.8322086156277476,NA,DEG_union
LOC134704393,adhesion_kpa,level,43,-44.491537655167214,0.11425795213654795,-0.28261202295961413,0.8322086156277476,NA,DEG_union
LOC134697127,adhesion_kpa,level,43,32.86099402061772,0.1152339971099437,0.1876163719785353,0.8322086156277476,Heat shock 70 kDa protein 12B (Heat shock protein family A member 12B),DEG_union
LOC134704443,adhesion_kpa,level,43,-38.78535065379045,0.11578007015503472,-0.35754048944230965,0.8322086156277476,NA,DEG_union
LOC134687175,adhesion_kpa,level,43,-7.12760837511785,0.11650713893558257,-0.3197791150200213,0.8322086156277476,NA,DEG_union
LOC134697233,adhesion_kpa,level,43,-19.823221713378054,0.11661874744958108,-0.12752647246398838,0.8322086156277476,NA,DEG_union
LOC134706259,adhesion_kpa,level,43,47.78225437403137,0.11837166579715776,0.3365776890623759,0.8322086156277476,Probable phosphatase phospho2 (EC 3.1.3.-),DEG_union
LOC134715354,adhesion_kpa,level,43,-15.649234753135014,0.11958315545762478,-0.35253535848346945,0.8322086156277476,Glutathione S-transferase 1 (EC 2.5.1.18) (GST class-sigma),DEG_union
LOC134706117,adhesion_kpa,level,43,21.035832272635556,0.12163426013828828,0.1859738662123179,0.8322086156277476,Mucin-like protein,DEG_union
LOC134703957,adhesion_kpa,level,43,-47.0337800594692,0.12167948286426168,-0.3311725334853419,0.8322086156277476,NADH-ubiquinone oxidoreductase chain 2 (EC 7.1.1.2) (NADH dehydrogenase subunit 2),DEG_union
LOC134725842,adhesion_kpa,level,43,14.515751622860565,0.12212925669839307,0.1929975110645275,0.8322086156277476,Interferon regulatory factor 2 (IRF-2),DEG_union
LOC134697115,adhesion_kpa,level,43,-24.38207287117456,0.12323689357602269,-0.23380096498183808,0.8322086156277476,Probable serine/threonine-protein kinase pats1 (EC 2.7.11.1) (Protein associated with the transduction of signal 1),DEG_union
LOC134721999,adhesion_kpa,level,43,10.23432510514657,0.12375217754766257,0.3515326637308367,0.8322086156277476,Transforming growth factor-beta-induced protein ig-h3 (Beta ig-h3),DEG_union
LOC134728134,adhesion_kpa,level,43,-20.188857488684793,0.12430061073713812,-0.17862173527492411,0.8322086156277476,"X-box-binding protein 1 (Hepatocarcinogenesis-related transcription factor) (HTF) [Cleaved into: X-box-binding protein 1, cytoplasmic form; X-box-binding protein 1, luminal form]",DEG_union
LOC134686651,adhesion_kpa,level,43,24.88414881630174,0.1258808312119464,0.2891965501127209,0.8322086156277476,NA,DEG_union
LOC134682520,adhesion_kpa,level,43,24.221575959379326,0.12616906405223155,0.2339314887711676,0.8322086156277476,Tubulin beta-2 chain (Beta-tubulin class-II),DEG_union
LOC134691273,adhesion_kpa,level,43,-20.310775248971453,0.12911487823468748,-0.1988406061257877,0.8322086156277476,Insulin receptor substrate 1-B (IRS1-B) (xIRS-1-B) (XIRS-L'),DEG_union
LOC134703517,adhesion_kpa,level,43,-43.51624171497825,0.1294380122208905,-0.1964243992046628,0.8322086156277476,NA,DEG_union
LOC134715828,adhesion_kpa,level,43,22.163963993767677,0.1312117951069459,0.15578721731350803,0.8322086156277476,Proliferation marker protein Ki-67 (Antigen identified by monoclonal antibody Ki-67 homolog) (Antigen KI-67 homolog) (Antigen Ki67 homolog),DEG_union
LOC134717060,adhesion_kpa,level,43,-21.528722423792082,0.13147890521317718,-0.21175851862331835,0.8322086156277476,RAF-like serine/threonine-protein kinase PRAF (EC 2.7.11.1) (Protein PHOTOSYNTHESIS-RELATED RAF) (MpPRAF),DEG_union
LOC134721315,adhesion_kpa,level,43,-9.49507220861424,0.1321451212181419,-0.25726296978597163,0.8322086156277476,Glutathione S-transferase Mu 4 (EC 2.5.1.18) (GST class-mu 4) (GSTM4-4) (Glutathione transferase GSTM7-7) (Leukotriene C4 synthase GSTM4) (EC 4.4.1.20),DEG_union
LOC134703450,adhesion_kpa,level,43,-35.72833158605412,0.13344813329425598,-0.3529483499234324,0.8322086156277476,NA,DEG_union
LOC134710836,adhesion_kpa,level,43,26.618017976120917,0.13574459823049015,0.10846320883893261,0.8322086156277476,Muscle-specific protein 300 kDa (Nesprin-like protein Msp300),DEG_union
LOC134696369,adhesion_kpa,level,43,-30.88958961880065,0.13719323435789438,-0.15635727251691847,0.8322086156277476,Small ribosomal subunit protein eS12 (40S ribosomal protein S12),DEG_union
LOC134680830,adhesion_kpa,level,43,36.98079536683076,0.1399869211491574,0.12304359983331735,0.8322086156277476,"Serine/arginine-rich splicing factor 1 (Splicing factor, arginine/serine-rich 1)",DEG_union
LOC134681402,adhesion_kpa,level,43,28.379298213291673,0.14122891229268864,0.24320794815287158,0.8322086156277476,Sin3 histone deacetylase corepressor complex component SDS3 (Suppressor of defective silencing 3 protein homolog),DEG_union
