gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,LOC_ID,transcript,database,uniprot_accession,geneID,species,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,reviewed,entryname,protein_name,gene_name,organism,prot_length,GO_ID,GO_BP,GO_MF,GO_CC,Genename_orderedlocus,Induction,Pathwaycommons,Reactome,Unipathway,Interacts_with
gene-LOC134689642|LOC134689642,104.056170245061,-0.243896152586038,0.593064972786018,0.00208157574516273,0.0471809256178787,LOC134689642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134720663|LOC134720663,62.7646168921944,1.30093936469836,0.232221626588524,1.20490389574038e-9,8.47376048858869e-7,LOC134720663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134691216|LOC134691216,17.4955313526984,-0.913575275146282,0.448177540845856,0.00147082796459919,0.0379277504471312,LOC134691216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134685237|LOC134685237,33.214286874799,0.875895572834036,0.338655284606368,4.7296081694821e-4,0.0196711015048997,LOC134685237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134721575|LOC134721575,15.9536432924035,1.10279904619618,0.372867887222817,1.46421972744147e-4,0.0100131074893519,LOC134721575,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134696041|LOC134696041,12.6636918740439,-2.01587283754793,0.797733670511643,3.02971137290457e-4,0.0148510128073257,LOC134696041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134711424|LOC134711424,26.0985973878678,-0.60375353267376,0.208188159473776,2.67718309158017e-4,0.0139937083759893,LOC134711424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134714925|LOC134714925,20.7442600585388,-1.02208375010187,0.346630274610384,1.35122969895133e-4,0.00976926444026871,LOC134714925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134683219|LOC134683219,13.5925017406186,-0.932029291216668,0.429917400266713,0.00112165421023011,0.0334109315464122,LOC134683219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134693121|LOC134693121,133.551054212093,1.08191044329391,0.303347904496667,1.88598707838029e-5,0.00239180262923769,LOC134693121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134687086|LOC134687086,40.7484758990946,0.665913592139563,0.230277210418508,2.59265026761278e-4,0.0139937083759893,LOC134687086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134685466|LOC134685466,19.4540682380973,-0.80806363222049,0.362055579089172,0.00109241542321614,0.0334109315464122,LOC134685466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134694048|LOC134694048,16.177434532304,1.09140537832265,0.48634189142467,9.62667328340434e-4,0.0312907329917714,LOC134694048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134707589|LOC134707589,23.6431660676213,-0.653661009403103,0.306208392481532,0.0017315131918032,0.0421568600958706,LOC134707589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134692032|LOC134692032,10.7119293254064,-1.26951071126096,0.634232412957793,0.00123507824176359,0.0358528139410421,LOC134692032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134724944|LOC134724944,55.6599142235529,-1.2715479136285,0.479237876970596,2.59918385528042e-4,0.0139937083759893,LOC134724944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134701485|LOC134701485,18.6277763989782,0.813520710667063,0.290031756660361,2.80525080000412e-4,0.0143718014495575,LOC134701485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134708016|LOC134708016,28.6609043976223,-0.724614840498517,0.377855551351708,0.00225905538853215,0.0499070995463249,LOC134708016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134720609|LOC134720609,24.9292664054379,-1.10750671882311,0.538406194789367,0.00112291134980186,0.0334109315464122,LOC134720609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134690874|LOC134690874,99.4615793736598,0.510135915098921,0.187181091594552,5.89128924951197e-4,0.0225787694554208,LOC134690874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134715738|LOC134715738,17.8612424977596,-0.643187995280888,0.31848453134741,0.00226439916504137,0.0499070995463249,LOC134715738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134706828|LOC134706828,56.9888704052249,1.2296361175532,0.397893398139497,9.07611462135662e-5,0.00723843533101183,LOC134706828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134693114|LOC134693114,14.5970227083414,0.856228162659758,0.403737945415786,0.00140787530083504,0.0372990524906161,LOC134693114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134711856|LOC134711856,27.516783580746502,2.170336125334,0.2396817109401,8.14564948713987e-21,6.3014744432514e-17,LOC134711856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134685115|LOC134685115,16.2239574278898,0.960050385933697,0.362834846405098,3.7457382789071e-4,0.0170721676437997,LOC134685115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134714590|LOC134714590,74.9944283184881,-0.510617359571493,0.217198960195773,0.00148977292526495,0.0381637764351996,LOC134714590,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134706431|LOC134706431,26.7371513321401,-0.856814923352887,0.270738151588036,8.36467831778019e-5,0.00674053661107787,LOC134706431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134708263|LOC134708263,25.7536035202861,2.68307210111531,0.863449820177782,7.54223925441311e-5,0.00641173218375163,LOC134708263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134721964|LOC134721964,222.431096516017,-0.39192795752689,0.152358849638263,0.00136344400217157,0.0366442992299153,LOC134721964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134721140|LOC134721140,101.808028905724,-0.5883439080272,0.239270963261808,9.16703433245934e-4,0.0306169607437168,LOC134721140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134720616|LOC134720616,143.885590483317,-0.447834784287713,0.146878195572673,2.67680899091238e-4,0.0139937083759893,LOC134720616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134691227|LOC134691227,149.563600487305,1.3728995550648,0.217957161919023,1.71914792370032e-11,2.21655472295761e-8,LOC134691227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134725988|LOC134725988,36.0566144561558,0.59326608411972,0.264895407601793,0.0016348633181345,0.0407484500562629,LOC134725988,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134725891|LOC134725891,102.485898463778,0.567377995027506,0.227289679702411,9.47150726114e-4,0.030916278553662,LOC134725891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134686961|LOC134686961,24.2362432279314,0.647279479916515,0.295320979268717,0.00155284832531707,0.0395036148891044,LOC134686961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134725898|LOC134725898,109.911145650715,0.280065908521711,0.103640727249946,0.00186581093430758,0.0442392082563833,LOC134725898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134680920|LOC134680920,54.5187593359669,0.439871502764577,0.184722931085219,0.00186964984209336,0.0442392082563833,LOC134680920,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
STRG.5661|LOC134720800,47.2075076559801,0.406954634055975,0.169382443388548,0.0020096389378402,0.0462695441164637,LOC134720800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134691772|LOC134691772,628.131841858556,0.287299340129029,0.104814714574636,0.00158327177877823,0.0398963859303855,LOC134691772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
