gene,baseMean,log2FoldChange,lfcSE,pvalue,padj,LOC_ID,transcript,database,uniprot_accession,geneID,species,pident,length,mismatch,gapopen,qstart,qend,sstart,send,evalue,bitscore,reviewed,entryname,protein_name,gene_name,organism,prot_length,GO_ID,GO_BP,GO_MF,GO_CC,Genename_orderedlocus,Induction,Pathwaycommons,Reactome,Unipathway,Interacts_with
gene-LOC134714175|LOC134714175,146.594657199389,-1.63884843435489,0.349773362647558,1.10036225906325e-7,4.20023993745285e-5,LOC134714175,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134696437|LOC134696437,45.7186145072552,-0.0890056336682112,0.175059732041441,1.18834378433814e-4,0.00770054626767901,LOC134696437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134712475|LOC134712475,124.655690809984,-1.24530078000327,0.480482170898135,2.82181546785762e-4,0.0137864547803726,LOC134712475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134716281|LOC134716281,57.5852582702834,-0.341411276157296,0.142778544411862,0.00128593158787845,0.0381912678804277,LOC134716281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134725578|LOC134725578,810.398723168501,-1.14409370498605,0.316585156912922,1.22617775427173e-5,0.00167814363158697,LOC134725578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134687106|LOC134687106,39.8250815366746,-0.383526769860221,0.157143481094506,9.87312615650927e-4,0.0317386375476107,LOC134687106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134712792|LOC134712792,238.302076917901,1.15432837420391,0.522790178668279,8.29543275867896e-4,0.0282962506355619,LOC134712792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134693881|LOC134693881,54.4724280009097,-0.793100691558256,0.276137484424837,1.6074242320573e-4,0.0092036518886938,LOC134693881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134690918|LOC134690918,84.3422669645782,4.1794199356373,1.2416549562935,2.36898144867319e-5,0.00256618314764382,LOC134690918,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134692814|LOC134692814,641.99367375508,-1.05883473496362,0.471339452035763,6.8072920366998e-4,0.0256184286226223,LOC134692814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134711384|LOC134711384,21.2682973631395,0.591551401768063,0.251409178920483,7.93793325644971e-4,0.0280310453672691,LOC134711384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134725797|LOC134725797,88.3429312294104,0.417381725853677,0.16628175306987,7.48623462721267e-4,0.0270313769242058,LOC134725797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134685624|LOC134685624,64.7848046400489,-0.549833799484446,0.192230401040921,2.08662534686751e-4,0.010990322057464,LOC134685624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134719439|LOC134719439,158.14763002241,0.937954769787904,0.167590918621421,1.15778679572099e-9,1.32583127921421e-6,LOC134719439,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
gene-LOC134693121|LOC134693121,168.117824204493,0.883897564837792,0.316222230579753,2.01315731516099e-4,0.0107583126922203,LOC134693121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
